sid,tid,fid,ss,et,label,score
1,28,20,2,414,1,0.3381020724773407
1,22,5,3,65,1,0.39557912945747375
1,44,0,2,47,1,0.37128114700317383
1,26,0,2,269,0,0.3257061839103699
1,15,20,3,65,0,0.4760097563266754
1,13,0,2,337,1,0.3998311758041382
1,7,25,3,159,0,0.25829920172691345
1,13,25,2,337,1,0.3982626795768738
1,21,5,2,376,1,0.3325502872467041
1,5,20,2,489,1,0.376231849193573
1,10,15,2,239,0,0.3900967240333557
1,18,15,2,128,0,0.42524999380111694
1,11,20,2,180,0,0.38316866755485535
1,18,20,2,128,0,0.4149284064769745
1,3,15,2,432,0,0.3987870216369629
1,38,10,2,155,1,0.390337735414505
1,2,0,2,359,0,0.3547389805316925
1,8,20,2,179,1,0.3395698666572571
1,1,20,2,297,1,0.40578722953796387
1,11,10,2,180,0,0.43955186009407043
1,22,0,3,65,1,0.39741119742393494
1,11,25,2,180,0,0.40940889716148376
1,47,0,3,169,0,0.47471845149993896
1,36,25,2,122,1,0.3230627775192261
1,6,0,3,118,1,0.39716631174087524
1,46,15,2,128,1,0.387265682220459
1,3,5,2,432,0,0.4057401716709137
1,29,0,2,468,1,0.2738521993160248
1,43,20,2,378,1,0.4032478928565979
1,17,5,3,102,1,0.5207638144493103
1,7,10,3,159,0,0.3538137674331665
1,27,25,2,393,0,0.34432050585746765
1,33,20,3,271,0,0.46567636728286743
1,46,5,2,128,1,0.40136954188346863
1,21,15,2,376,1,0.40725746750831604
1,34,25,3,292,0,0.4467245042324066
1,42,5,2,340,1,0.40312013030052185
1,41,5,2,317,1,0.3430987596511841
1,25,0,2,186,1,0.38038840889930725
1,47,25,3,169,0,0.3865233361721039
1,40,10,3,257,0,0.44047755002975464
1,41,10,2,317,1,0.40263137221336365
1,39,25,2,168,1,0.3064195513725281
1,23,10,2,108,1,0.25622567534446716
1,20,0,2,326,1,0.2888033092021942
1,28,15,2,414,1,0.278414785861969
1,9,25,2,218,0,0.3497575521469116
1,34,20,3,292,0,0.4960927963256836
1,25,5,2,186,1,0.39118412137031555
1,30,20,3,114,0,0.3346495032310486
1,25,15,2,186,1,0.36932235956192017
1,25,10,2,186,1,0.36955389380455017
1,11,5,2,180,0,0.37491467595100403
1,41,15,2,317,1,0.3382022976875305
1,39,20,2,168,1,0.3635554015636444
1,5,0,2,489,1,0.3792896866798401
1,42,20,2,340,1,0.3713197708129883
1,41,25,2,317,1,0.36008673906326294
1,4,15,2,447,0,0.2986792027950287
1,0,15,3,251,0,0.4818427860736847
1,35,15,3,313,0,0.38507163524627686
1,17,0,3,102,1,0.4935985803604126
1,38,15,2,155,1,0.38245901465415955
1,37,20,2,137,1,0.3024417459964752
1,9,5,2,218,0,0.3366893231868744
1,39,5,2,168,1,0.34993910789489746
1,6,10,3,118,1,0.4628582298755646
1,34,10,3,292,0,0.4086945056915283
1,39,10,2,168,1,0.37198424339294434
1,47,5,3,169,0,0.4787088632583618
1,0,20,3,251,0,0.4966033399105072
1,7,0,3,159,0,0.39831915497779846
1,1,15,2,297,1,0.3818637728691101
1,8,10,2,179,1,0.3646767735481262
1,40,15,3,257,0,0.4100370705127716
1,28,5,2,414,1,0.30856141448020935
1,10,10,2,239,0,0.30995893478393555
1,12,5,2,249,1,0.31738415360450745
1,36,20,2,122,1,0.3225884437561035
1,39,0,2,168,1,0.3531791567802429
1,40,20,3,257,0,0.4266650974750519
1,17,10,3,102,1,0.48983779549598694
1,5,25,2,489,1,0.37470242381095886
1,16,20,2,78,0,0.43475496768951416
1,28,10,2,414,1,0.2857445478439331
1,11,15,2,180,0,0.42656102776527405
1,46,10,2,128,1,0.35750263929367065
1,31,15,3,128,0,0.3751579225063324
1,16,5,2,78,0,0.36673182249069214
1,16,0,2,78,0,0.3987172544002533
1,23,0,2,108,1,0.23953558504581451
1,24,5,2,127,1,0.3002855181694031
1,29,25,2,468,1,0.286554217338562
1,24,10,2,127,1,0.3432491719722748
1,9,10,2,218,0,0.3522894084453583
1,28,25,2,414,1,0.3035116195678711
1,3,0,2,432,0,0.3833584189414978
1,12,25,2,249,1,0.3553457260131836
1,44,20,2,47,1,0.43574151396751404
1,14,25,3,54,0,0.4727635383605957
1,41,20,2,317,1,0.35066094994544983
1,24,25,2,127,1,0.31952551007270813
1,21,0,2,376,1,0.35126328468322754
1,12,0,2,249,1,0.3411843478679657
1,45,25,3,102,0,0.4372551739215851
1,26,25,2,269,0,0.3555280566215515
1,5,15,2,489,1,0.33854568004608154
1,29,15,2,468,1,0.33988556265830994
1,4,10,2,447,0,0.29702872037887573
1,1,10,2,297,1,0.3390733599662781
1,19,5,3,166,0,0.51634281873703
1,8,0,2,179,1,0.36818158626556396
1,42,0,2,340,1,0.4151855707168579
1,16,25,2,78,0,0.42029058933258057
1,40,5,3,257,0,0.4277227222919464
1,43,0,2,378,1,0.37548309564590454
1,36,5,2,122,1,0.3771218955516815
1,2,10,2,359,0,0.39492154121398926
1,29,5,2,468,1,0.3346167802810669
1,45,20,3,102,0,0.4621694087982178
1,15,25,3,65,0,0.4392574429512024
1,18,0,2,128,0,0.34006455540657043
1,2,20,2,359,0,0.33871930837631226
1,26,5,2,269,0,0.2975465655326843
1,22,20,3,65,1,0.4470585286617279
1,39,15,2,168,1,0.3249119520187378
1,0,10,3,251,0,0.534384548664093
1,27,15,2,393,0,0.38758376240730286
1,29,10,2,468,1,0.3421380817890167
1,27,5,2,393,0,0.3169272243976593
1,43,5,2,378,1,0.41943734884262085
1,24,15,2,127,1,0.3537064492702484
1,30,25,3,114,0,0.35117241740226746
1,27,20,2,393,0,0.35502520203590393
1,31,20,3,128,0,0.3534262180328369
1,37,0,2,137,1,0.3056344985961914
1,2,15,2,359,0,0.3754386305809021
1,33,10,3,271,0,0.46939945220947266
1,6,5,3,118,1,0.45483359694480896
1,45,15,3,102,0,0.4545116126537323
1,35,10,3,313,0,0.3753810524940491
1,13,5,2,337,1,0.3877744972705841
1,19,15,3,166,0,0.40516936779022217
1,36,0,2,122,1,0.4023382365703583
1,24,20,2,127,1,0.3064277768135071
1,34,5,3,292,0,0.40035855770111084
1,15,0,3,65,0,0.4436725080013275
1,17,15,3,102,1,0.5035880208015442
1,32,15,3,252,0,0.39632508158683777
1,4,0,2,447,0,0.3406389653682709
1,7,5,3,159,0,0.35297149419784546
1,10,0,2,239,0,0.4009537100791931
1,8,15,2,179,1,0.33319276571273804
1,24,0,2,127,1,0.3364141285419464
1,30,0,3,114,0,0.34989866614341736
1,9,15,2,218,0,0.3404139578342438
1,45,10,3,102,0,0.4588469862937927
1,38,0,2,155,1,0.36838963627815247
1,16,15,2,78,0,0.39848703145980835
1,31,0,3,128,0,0.33393725752830505
1,4,5,2,447,0,0.32907840609550476
1,44,15,2,47,1,0.4442891478538513
1,23,5,2,108,1,0.21515823900699615
1,47,10,3,169,0,0.39137330651283264
1,17,20,3,102,1,0.5172628164291382
1,3,10,2,432,0,0.4121570289134979
1,19,0,3,166,0,0.44130295515060425
1,42,10,2,340,1,0.38450443744659424
1,15,15,3,65,0,0.5369914770126343
1,38,25,2,155,1,0.3788330554962158
1,17,25,3,102,1,0.4458664357662201
1,12,10,2,249,1,0.3327069878578186
1,19,10,3,166,0,0.4831618070602417
1,23,15,2,108,1,0.3262801766395569
1,5,10,2,489,1,0.32474303245544434
1,34,15,3,292,0,0.42963817715644836
1,14,0,3,54,0,0.4439232051372528
1,35,0,3,313,0,0.4079882502555847
1,43,15,2,378,1,0.3664965033531189
1,14,5,3,54,0,0.49353331327438354
1,35,20,3,313,0,0.3866080343723297
1,15,5,3,65,0,0.490149587392807
1,2,25,2,359,0,0.3426394760608673
1,3,25,2,432,0,0.3511638939380646
1,44,5,2,47,1,0.42050740122795105
1,37,25,2,137,1,0.2854984402656555
2,4,5,2,92,1,0.35575398802757263
2,42,5,3,217,1,0.2733440101146698
2,7,10,3,210,1,0.40951916575431824
2,14,0,3,193,1,0.32208096981048584
2,17,0,3,344,1,0.3643002212047577
2,10,5,2,89,0,0.35531067848205566
2,28,5,3,316,1,0.4597829282283783
2,31,5,2,58,0,0.4270601272583008
2,36,10,3,435,1,0.4030347764492035
2,28,20,3,316,1,0.4307030141353607
2,36,15,3,435,1,0.42020779848098755
2,29,0,2,336,1,0.4138920307159424
2,45,25,3,126,1,0.2598539888858795
2,8,10,2,72,1,0.3904617130756378
2,18,0,2,400,1,0.4175272285938263
2,22,5,3,161,0,0.3832084536552429
2,45,15,3,126,1,0.3149194121360779
2,12,20,3,121,0,0.27584096789360046
2,27,20,2,297,0,0.47687047719955444
2,14,20,3,193,1,0.35587427020072937
2,1,20,3,274,0,0.3260716497898102
2,15,10,2,288,1,0.35654550790786743
2,16,25,2,306,0,0.3956538438796997
2,39,10,3,190,0,0.5775662064552307
2,42,0,3,217,1,0.3080577552318573
2,19,0,3,423,0,0.32263877987861633
2,15,0,2,288,1,0.4076997637748718
2,37,0,3,131,0,0.2871614396572113
2,9,0,2,479,1,0.4189712703227997
2,27,5,2,297,0,0.34685471653938293
2,43,10,3,385,1,0.48488742113113403
2,19,10,3,423,0,0.38231173157691956
2,15,25,2,288,1,0.4035027027130127
2,6,10,2,180,1,0.3874019682407379
2,36,5,3,435,1,0.4255988299846649
2,1,25,3,274,0,0.3877032697200775
2,32,20,3,87,0,0.32748928666114807
2,18,15,2,400,1,0.3918378949165344
2,16,10,2,306,0,0.392353355884552
2,17,15,3,344,1,0.39508071541786194
2,9,25,2,479,1,0.432259202003479
2,4,20,2,92,1,0.42300403118133545
2,33,15,2,198,1,0.47360074520111084
2,40,25,3,210,0,0.4209844768047333
2,14,5,3,193,1,0.3246421217918396
2,1,15,3,274,0,0.21185822784900665
2,43,15,3,385,1,0.44830289483070374
2,2,25,2,328,1,0.40831995010375977
2,38,0,2,147,0,0.40848657488822937
2,19,15,3,423,0,0.37796124815940857
2,32,15,3,87,0,0.3669111132621765
2,41,10,2,18,1,0.41276490688323975
2,19,20,3,423,0,0.39679816365242004
2,34,5,3,27,1,0.4295905828475952
2,30,25,2,393,1,0.4892027676105499
2,22,0,3,161,0,0.3933630585670471
2,8,5,2,72,1,0.3786886930465698
2,31,20,2,58,0,0.42751768231391907
2,25,10,3,255,0,0.3412872552871704
2,17,25,3,344,1,0.32452860474586487
2,2,10,2,328,1,0.4063394367694855
2,9,5,2,479,1,0.4120410084724426
2,12,25,3,121,0,0.37369436025619507
2,31,25,2,58,0,0.4289839267730713
2,6,5,2,180,1,0.4292434751987457
2,16,20,2,306,0,0.4093703031539917
2,44,5,2,85,1,0.40369704365730286
2,45,10,3,126,1,0.31890949606895447
2,41,5,2,18,1,0.42666390538215637
2,40,0,3,210,0,0.430935800075531
2,37,15,3,131,0,0.3223489820957184
2,43,20,3,385,1,0.38391733169555664
2,32,0,3,87,0,0.4114733934402466
2,29,10,2,336,1,0.4410322904586792
2,29,15,2,336,1,0.38216015696525574
2,13,5,3,136,1,0.29189181327819824
2,11,5,3,103,0,0.34369558095932007
2,44,0,2,85,1,0.36728593707084656
2,9,10,2,479,1,0.43875735998153687
2,20,0,3,58,0,0.31065604090690613
2,13,20,3,136,1,0.23366522789001465
2,27,15,2,297,0,0.3650732636451721
2,13,15,3,136,1,0.24097532033920288
2,16,5,2,306,0,0.3676465153694153
2,40,20,3,210,0,0.390042781829834
2,30,20,2,393,1,0.4780075252056122
2,6,25,2,180,1,0.43235573172569275
2,37,5,3,131,0,0.26121270656585693
2,30,10,2,393,1,0.42498910427093506
2,42,15,3,217,1,0.21901100873947144
2,28,15,3,316,1,0.4330044686794281
2,26,25,2,273,1,0.4418472945690155
2,21,25,2,140,1,0.36451059579849243
2,34,10,3,27,1,0.4150747060775757
2,40,10,3,210,0,0.4021293818950653
2,42,25,3,217,1,0.3455777168273926
2,0,20,3,252,0,0.33587685227394104
2,33,25,2,198,1,0.45109960436820984
2,1,5,3,274,0,0.3514171838760376
2,2,20,2,328,1,0.4202687442302704
2,34,20,3,27,1,0.43554624915122986
2,41,20,2,18,1,0.36317089200019836
2,34,25,3,27,1,0.41620156168937683
2,37,25,3,131,0,0.29156336188316345
2,28,25,3,316,1,0.4331006705760956
2,22,20,3,161,0,0.39330679178237915
2,18,10,2,400,1,0.37820810079574585
2,25,5,3,255,0,0.4076385498046875
2,5,20,2,161,1,0.45889192819595337
2,11,15,3,103,0,0.2970859408378601
2,35,20,2,373,1,0.45002222061157227
2,45,20,3,126,1,0.2864997088909149
2,11,10,3,103,0,0.34576213359832764
2,19,5,3,423,0,0.3115040063858032
2,29,5,2,336,1,0.4387660026550293
2,36,20,3,435,1,0.39817702770233154
2,3,0,3,382,1,0.32396823167800903
2,9,15,2,479,1,0.46732327342033386
2,35,10,2,373,1,0.40289708971977234
2,27,25,2,297,0,0.4731985330581665
2,26,5,2,273,1,0.44052332639694214
2,29,20,2,336,1,0.4025889039039612
2,23,20,3,182,1,0.25364184379577637
2,8,25,2,72,1,0.41943618655204773
2,6,20,2,180,1,0.37404996156692505
2,41,25,2,18,1,0.3741091191768646
2,20,5,3,58,0,0.23359577357769012
2,16,0,2,306,0,0.35310468077659607
2,25,25,3,255,0,0.45422646403312683
2,23,15,3,182,1,0.2809131145477295
2,38,15,2,147,0,0.3969149887561798
2,10,0,2,89,0,0.41475945711135864
2,4,25,2,92,1,0.43822160363197327
2,45,5,3,126,1,0.3307410180568695
2,13,0,3,136,1,0.288908988237381
2,24,25,2,20,1,0.42475488781929016
2,20,10,3,58,0,0.22175778448581696
2,12,15,3,121,0,0.22850340604782104
2,5,10,2,161,1,0.47347164154052734
2,40,5,3,210,0,0.44129687547683716
2,33,10,2,198,1,0.482782781124115
2,35,5,2,373,1,0.394695520401001
2,25,20,3,255,0,0.439319908618927
2,39,20,3,190,0,0.5070416331291199
2,39,0,3,190,0,0.4563429355621338
2,15,20,2,288,1,0.42748525738716125
2,36,0,3,435,1,0.39913952350616455
2,30,5,2,393,1,0.4194766581058502
2,44,20,2,85,1,0.3271443545818329
2,0,10,3,252,0,0.39896008372306824
2,19,25,3,423,0,0.368938684463501
2,41,15,2,18,1,0.3721584379673004
2,11,20,3,103,0,0.3312247097492218
2,29,25,2,336,1,0.4320518374443054
2,10,10,2,89,0,0.33642977476119995
2,21,15,2,140,1,0.3908557593822479
2,24,15,2,20,1,0.3958238661289215
2,32,10,3,87,0,0.3909064829349518
2,8,15,2,72,1,0.39902353286743164
2,3,25,3,382,1,0.36171379685401917
2,15,5,2,288,1,0.3598737418651581
2,24,10,2,20,1,0.37978044152259827
2,44,10,2,85,1,0.4152977466583252
2,5,5,2,161,1,0.45002907514572144
2,31,15,2,58,0,0.4169498085975647
2,12,0,3,121,0,0.32101526856422424
2,38,5,2,147,0,0.41416439414024353
2,23,10,3,182,1,0.29100483655929565
2,31,10,2,58,0,0.3818656802177429
2,28,10,3,316,1,0.412541002035141
2,8,20,2,72,1,0.3682255744934082
2,43,5,3,385,1,0.41569074988365173
2,22,25,3,161,0,0.38621199131011963
2,38,20,2,147,0,0.44663241505622864
2,4,15,2,92,1,0.4131467342376709
2,18,5,2,400,1,0.42331430315971375
2,0,0,3,252,0,0.3325362503528595
2,0,5,3,252,0,0.40929943323135376
2,8,0,2,72,1,0.38370126485824585
2,10,20,2,89,0,0.4133201837539673
2,7,25,3,210,1,0.2827414274215698
2,37,10,3,131,0,0.3070565462112427
2,9,20,2,479,1,0.44654691219329834
2,37,20,3,131,0,0.3267630636692047
2,31,0,2,58,0,0.4427191913127899
2,6,0,2,180,1,0.44541671872138977
2,25,15,3,255,0,0.3573203980922699
2,5,15,2,161,1,0.45785316824913025
2,2,15,2,328,1,0.37613794207572937
2,27,0,2,297,0,0.4043690860271454
2,3,15,3,382,1,0.2551385760307312
2,40,15,3,210,0,0.3767887353897095
2,15,15,2,288,1,0.3884452283382416
2,7,0,3,210,1,0.38272377848625183
2,27,10,2,297,0,0.34664061665534973
2,42,20,3,217,1,0.25900307297706604
2,43,0,3,385,1,0.30976971983909607
2,17,10,3,344,1,0.3980962932109833
2,36,25,3,435,1,0.313056081533432
2,5,25,2,161,1,0.4563571810722351
2,17,20,3,344,1,0.3738706409931183
2,26,20,2,273,1,0.4331202805042267
2,7,15,3,210,1,0.403961181640625
2,4,10,2,92,1,0.3601565659046173
2,5,0,2,161,1,0.5043765902519226
2,6,15,2,180,1,0.4172317385673523
2,18,25,2,400,1,0.4090394973754883
2,28,0,3,316,1,0.4780718684196472
2,14,15,3,193,1,0.364672988653183
2,33,20,2,198,1,0.4539911150932312
2,2,0,2,328,1,0.44123268127441406
2,35,0,2,373,1,0.4015182554721832
2,34,15,3,27,1,0.39937281608581543
2,21,5,2,140,1,0.3789110779762268
2,39,25,3,190,0,0.530320405960083
2,10,15,2,89,0,0.3607674837112427
2,30,15,2,393,1,0.39330968260765076
2,43,25,3,385,1,0.4343245029449463
2,18,20,2,400,1,0.39278721809387207
2,20,25,3,58,0,0.2658820152282715
2,11,25,3,103,0,0.2843179404735565
2,2,5,2,328,1,0.38038450479507446
2,42,10,3,217,1,0.22334779798984528
2,26,15,2,273,1,0.38709473609924316
2,23,5,3,182,1,0.3738510310649872
2,41,0,2,18,1,0.4160764813423157
2,44,15,2,85,1,0.3689098060131073
2,21,10,2,140,1,0.43351587653160095
2,3,10,3,382,1,0.27940356731414795
2,0,25,3,252,0,0.304253488779068
2,20,15,3,58,0,0.2644922137260437
2,21,0,2,140,1,0.38048049807548523
2,24,5,2,20,1,0.36158713698387146
2,12,10,3,121,0,0.30523020029067993
2,14,25,3,193,1,0.3476719260215759
2,39,15,3,190,0,0.5015720725059509
2,45,0,3,126,1,0.33281198143959045
2,39,5,3,190,0,0.5047407746315002
2,23,25,3,182,1,0.2783591151237488
2,0,15,3,252,0,0.35143038630485535
2,21,20,2,140,1,0.4326173961162567
2,33,0,2,198,1,0.44919973611831665
2,1,10,3,274,0,0.3148641884326935
2,7,20,3,210,1,0.3677537441253662
2,12,5,3,121,0,0.33219340443611145
2,1,0,3,274,0,0.37043994665145874
2,34,0,3,27,1,0.4718373119831085
2,22,15,3,161,0,0.42471519112586975
2,23,0,3,182,1,0.3641285300254822
2,13,10,3,136,1,0.2784421741962433
2,17,5,3,344,1,0.3452712893486023
2,4,0,2,92,1,0.3689078092575073
2,32,5,3,87,0,0.38606560230255127
2,38,10,2,147,0,0.4461984634399414
2,24,20,2,20,1,0.4155157208442688
2,26,10,2,273,1,0.4576203525066376
2,35,25,2,373,1,0.4659035801887512
2,3,20,3,382,1,0.29115790128707886
2,32,25,3,87,0,0.2975251078605652
2,44,25,2,85,1,0.3621813654899597
2,11,0,3,103,0,0.34226149320602417
2,10,25,2,89,0,0.42064520716667175
2,25,0,3,255,0,0.43834710121154785
2,7,5,3,210,1,0.38884782791137695
2,22,10,3,161,0,0.38074320554733276
2,35,15,2,373,1,0.45157450437545776
2,13,25,3,136,1,0.22110015153884888
2,38,25,2,147,0,0.5011976957321167
2,24,0,2,20,1,0.37741562724113464
2,14,10,3,193,1,0.34979191422462463
2,33,5,2,198,1,0.4704788327217102
2,3,5,3,382,1,0.27963632345199585
2,16,15,2,306,0,0.4020327627658844
2,30,0,2,393,1,0.48468250036239624
2,26,0,2,273,1,0.4646751880645752
2,20,20,3,58,0,0.26085469126701355
3,11,15,2,267,1,0.46455591917037964
3,3,5,2,346,0,0.34169909358024597
3,15,5,3,143,0,0.31916794180870056
3,19,5,2,347,1,0.46540531516075134
3,16,15,3,159,0,0.35552358627319336
3,9,25,3,226,1,0.3308638334274292
3,12,5,2,404,1,0.4678638279438019
3,19,10,2,347,1,0.43277686834335327
3,11,10,2,267,1,0.45112791657447815
3,3,15,2,346,0,0.378858357667923
3,8,5,3,202,0,0.3602769672870636
3,35,5,3,139,1,0.346456378698349
3,7,10,2,180,1,0.4545893371105194
3,16,10,3,159,0,0.3819338381290436
3,20,5,3,85,0,0.32411912083625793
3,27,15,3,346,1,0.3087036609649658
3,24,25,2,21,1,0.49097663164138794
3,6,15,3,113,0,0.3952694535255432
3,9,0,3,226,1,0.27144840359687805
3,6,5,3,113,0,0.2997308075428009
3,17,0,3,183,0,0.3382622301578522
3,5,10,2,411,1,0.46740326285362244
3,11,20,2,267,1,0.4339235723018646
3,25,5,2,298,1,0.4494730830192566
3,18,0,2,318,1,0.3977455496788025
3,14,10,3,81,1,0.3241235911846161
3,12,20,2,404,1,0.47970879077911377
3,32,10,3,214,1,0.3484061658382416
3,15,15,3,143,0,0.3551212549209595
3,34,20,3,357,0,0.32287025451660156
3,31,5,2,182,1,0.41417360305786133
3,22,10,3,187,0,0.3020278811454773
3,35,0,3,139,1,0.3569401800632477
3,26,0,3,316,1,0.38315626978874207
3,34,15,3,357,0,0.3284435570240021
3,10,15,2,243,1,0.451238214969635
3,4,25,3,372,0,0.31578877568244934
3,28,15,2,432,1,0.5025789141654968
3,33,20,2,37,1,0.3505368232727051
3,17,25,3,183,0,0.28137272596359253
3,2,15,3,310,0,0.3521771728992462
3,21,25,3,105,0,0.28856509923934937
3,14,0,3,81,1,0.2866884171962738
3,18,10,2,318,1,0.4314028322696686
3,36,5,3,183,0,0.31339919567108154
3,22,15,3,187,0,0.3015367090702057
3,26,15,3,316,1,0.41422539949417114
3,34,0,3,357,0,0.32165104150772095
3,26,25,3,316,1,0.39892250299453735
3,31,10,2,182,1,0.4447828531265259
3,19,15,2,347,1,0.43219056725502014
3,23,10,2,242,0,0.39833739399909973
3,34,25,3,357,0,0.32217419147491455
3,20,25,3,85,0,0.31515684723854065
3,18,25,2,318,1,0.3885822892189026
3,32,25,3,214,1,0.3278418779373169
3,16,25,3,159,0,0.3586049973964691
3,22,25,3,187,0,0.2900363504886627
3,5,25,2,411,1,0.3968423306941986
3,24,15,2,21,1,0.4486773610115051
3,14,20,3,81,1,0.30352407693862915
3,20,20,3,85,0,0.33989930152893066
3,34,5,3,357,0,0.34311071038246155
3,8,10,3,202,0,0.3504396975040436
3,29,25,3,122,1,0.3191784918308258
3,28,25,2,432,1,0.354012131690979
3,28,0,2,432,1,0.45574310421943665
3,23,20,2,242,0,0.39760294556617737
3,27,20,3,346,1,0.3073628544807434
3,3,10,2,346,0,0.391314297914505
3,15,0,3,143,0,0.31213247776031494
3,17,15,3,183,0,0.33767202496528625
3,22,20,3,187,0,0.29535993933677673
3,4,5,3,372,0,0.34923315048217773
3,21,15,3,105,0,0.31485891342163086
3,16,20,3,159,0,0.35910749435424805
3,12,0,2,404,1,0.45186105370521545
3,37,20,3,238,1,0.3450019359588623
3,17,10,3,183,0,0.32107046246528625
3,6,25,3,113,0,0.3559715449810028
3,22,0,3,187,0,0.375445693731308
3,0,25,2,275,0,0.3885713517665863
3,26,10,3,316,1,0.42433667182922363
3,24,0,2,21,1,0.4145711660385132
3,37,25,3,238,1,0.3441254198551178
3,8,25,3,202,0,0.372397243976593
3,13,15,3,57,0,0.2557617723941803
3,6,0,3,113,0,0.3064521253108978
3,11,0,2,267,1,0.4554995894432068
3,36,0,3,183,0,0.301291823387146
3,7,15,2,180,1,0.4032146632671356
3,31,15,2,182,1,0.45661482214927673
3,25,15,2,298,1,0.4389649033546448
3,14,25,3,81,1,0.3086419701576233
3,32,0,3,214,1,0.355977326631546
3,25,0,2,298,1,0.46102312207221985
3,36,15,3,183,0,0.3079369068145752
3,1,25,3,291,0,0.34391066431999207
3,27,5,3,346,1,0.2928295135498047
3,19,20,2,347,1,0.4590708315372467
3,7,0,2,180,1,0.41615617275238037
3,1,0,3,291,0,0.32447636127471924
3,37,10,3,238,1,0.3669813573360443
3,1,20,3,291,0,0.3337843418121338
3,36,20,3,183,0,0.3138202428817749
3,3,20,2,346,0,0.37081798911094666
3,20,10,3,85,0,0.35814961791038513
3,2,25,3,310,0,0.3098487854003906
3,32,5,3,214,1,0.3895297348499298
3,28,20,2,432,1,0.4185485243797302
3,7,20,2,180,1,0.4380616247653961
3,27,25,3,346,1,0.33730819821357727
3,1,15,3,291,0,0.30251604318618774
3,5,5,2,411,1,0.45919644832611084
3,2,10,3,310,0,0.3807276487350464
3,29,15,3,122,1,0.29764923453330994
3,13,10,3,57,0,0.2956969738006592
3,3,0,2,346,0,0.3725225031375885
3,27,0,3,346,1,0.3054448366165161
3,8,0,3,202,0,0.3467752933502197
3,8,15,3,202,0,0.30962714552879333
3,16,5,3,159,0,0.390011727809906
3,13,20,3,57,0,0.31008923053741455
3,25,20,2,298,1,0.4500916600227356
3,11,5,2,267,1,0.43604135513305664
3,15,20,3,143,0,0.3344275653362274
3,12,10,2,404,1,0.4798322916030884
3,35,10,3,139,1,0.33515849709510803
3,28,5,2,432,1,0.5062373280525208
3,21,20,3,105,0,0.3072303235530853
3,25,25,2,298,1,0.4213281571865082
3,36,25,3,183,0,0.3370359539985657
3,8,20,3,202,0,0.3511596620082855
3,9,20,3,226,1,0.3121519684791565
3,30,20,3,151,1,0.3515487015247345
3,29,20,3,122,1,0.30307888984680176
3,17,5,3,183,0,0.33032944798469543
3,19,25,2,347,1,0.46208640933036804
3,35,20,3,139,1,0.3246490955352783
3,12,15,2,404,1,0.44552478194236755
3,3,25,2,346,0,0.34195277094841003
3,33,0,2,37,1,0.34603676199913025
3,6,20,3,113,0,0.363469660282135
3,0,0,2,275,0,0.4077602028846741
3,26,5,3,316,1,0.4123643636703491
3,7,5,2,180,1,0.44245243072509766
3,5,0,2,411,1,0.4846389889717102
3,30,5,3,151,1,0.38864263892173767
3,13,0,3,57,0,0.29277098178863525
3,23,15,2,242,0,0.3907868266105652
3,11,25,2,267,1,0.4635964334011078
3,37,15,3,238,1,0.36742082238197327
3,21,10,3,105,0,0.28593122959136963
3,4,20,3,372,0,0.3405968248844147
3,0,15,2,275,0,0.36278775334358215
3,18,5,2,318,1,0.4043945372104645
3,29,5,3,122,1,0.30875808000564575
3,5,15,2,411,1,0.4389726221561432
3,2,20,3,310,0,0.3321841359138489
3,4,0,3,372,0,0.3825854957103729
3,31,0,2,182,1,0.38141894340515137
3,37,5,3,238,1,0.3724900186061859
3,30,0,3,151,1,0.38368839025497437
3,33,5,2,37,1,0.3388238847255707
3,20,15,3,85,0,0.32049059867858887
3,14,15,3,81,1,0.30977898836135864
3,32,15,3,214,1,0.3249727189540863
3,4,10,3,372,0,0.36389920115470886
3,1,10,3,291,0,0.3048587441444397
3,10,20,2,243,1,0.456755131483078
3,13,25,3,57,0,0.32258719205856323
3,17,20,3,183,0,0.2995268702507019
3,16,0,3,159,0,0.3596912920475006
3,30,15,3,151,1,0.3327924311161041
3,19,0,2,347,1,0.4428791403770447
3,30,25,3,151,1,0.3679827153682709
3,24,20,2,21,1,0.4399780035018921
3,24,5,2,21,1,0.4335509240627289
3,33,25,2,37,1,0.35203424096107483
3,0,5,2,275,0,0.40767332911491394
3,18,20,2,318,1,0.43297404050827026
3,9,10,3,226,1,0.2956693172454834
3,12,25,2,404,1,0.5134609341621399
3,14,5,3,81,1,0.328363835811615
3,5,20,2,411,1,0.4389292001724243
3,10,25,2,243,1,0.43745332956314087
3,10,10,2,243,1,0.44687631726264954
3,31,25,2,182,1,0.45034825801849365
3,23,25,2,242,0,0.37134242057800293
3,2,0,3,310,0,0.3467578887939453
3,20,0,3,85,0,0.3050922453403473
3,33,15,2,37,1,0.3646794557571411
3,32,20,3,214,1,0.34125077724456787
3,9,5,3,226,1,0.3093724250793457
3,15,10,3,143,0,0.319284051656723
3,0,20,2,275,0,0.38341161608695984
3,35,15,3,139,1,0.36993294954299927
3,9,15,3,226,1,0.2889755964279175
3,4,15,3,372,0,0.35209229588508606
3,26,20,3,316,1,0.4437924027442932
3,27,10,3,346,1,0.3286857008934021
3,34,10,3,357,0,0.3434869349002838
3,28,10,2,432,1,0.5161385536193848
3,0,10,2,275,0,0.35608187317848206
3,37,0,3,238,1,0.37597134709358215
