sid,tid,fid,ss,et,label,score
1,32,10,3,252,0,0.5082898736000061
1,45,5,3,102,0,0.21227997541427612
1,14,10,3,54,0,5.195790464540551e-10
1,31,5,3,128,0,0.01501691248267889
1,32,25,3,252,0,0.003744689282029867
1,44,10,2,47,1,0.8929151892662048
1,38,20,2,155,1,8.110303042485612e-07
1,40,0,3,257,0,0.8170269131660461
1,46,20,2,128,1,0.856742799282074
1,18,25,2,128,0,7.41340481908992e-05
1,1,25,2,297,1,0.0011974986409768462
1,8,25,2,179,1,0.04359056055545807
1,20,25,2,326,1,0.9515408277511597
1,13,10,2,337,1,0.018924148753285408
1,23,20,2,108,1,0.04963092878460884
1,12,20,2,249,1,0.9989978671073914
1,23,25,2,108,1,0.0017885122215375304
1,33,15,3,271,0,1.3508933989214711e-05
1,42,25,2,340,1,0.18050280213356018
1,36,15,2,122,1,2.278428291901946e-05
1,28,20,2,414,1,0.9353777766227722
1,22,5,3,65,1,0.19955596327781677
1,44,0,2,47,1,0.9633165597915649
1,26,0,2,269,0,0.9971444010734558
1,15,20,3,65,0,2.8405302145984024e-05
1,13,0,2,337,1,0.5913969874382019
1,7,25,3,159,0,0.07922590523958206
1,13,25,2,337,1,0.012218039482831955
1,21,5,2,376,1,0.10570147633552551
1,5,20,2,489,1,0.1740332394838333
1,10,15,2,239,0,0.0012104236520826817
1,18,15,2,128,0,0.22409307956695557
1,11,20,2,180,0,0.5808283090591431
1,18,20,2,128,0,0.9406554102897644
1,3,15,2,432,0,0.6439583897590637
1,38,10,2,155,1,0.9906626343727112
1,2,0,2,359,0,0.9720298647880554
1,8,20,2,179,1,0.0056333281099796295
1,1,20,2,297,1,0.0003181365900672972
1,11,10,2,180,0,1.549588341731578e-05
1,22,0,3,65,1,0.0014811214059591293
1,11,25,2,180,0,0.9524708390235901
1,47,0,3,169,0,0.4601247310638428
1,36,25,2,122,1,0.9439762234687805
1,6,0,3,118,1,2.3112172129913233e-05
1,46,15,2,128,1,0.998604953289032
1,3,5,2,432,0,0.059119585901498795
1,29,0,2,468,1,0.10818623751401901
1,43,20,2,378,1,0.999806821346283
1,17,5,3,102,1,3.3276235171797452e-06
1,7,10,3,159,0,0.0002066970191663131
1,27,25,2,393,0,0.9849766492843628
1,33,20,3,271,0,0.00021759171795565635
1,46,5,2,128,1,0.2247023582458496
1,21,15,2,376,1,0.1749185472726822
1,34,25,3,292,0,0.0002958158147521317
1,42,5,2,340,1,0.9977814555168152
1,41,5,2,317,1,0.9755584001541138
1,25,0,2,186,1,2.261072768305894e-05
1,47,25,3,169,0,0.9997755885124207
1,40,10,3,257,0,0.9929747581481934
1,41,10,2,317,1,0.003669076832011342
1,39,25,2,168,1,0.21272620558738708
1,23,10,2,108,1,0.002490402664989233
1,20,0,2,326,1,0.47305142879486084
1,28,15,2,414,1,0.997211754322052
1,9,25,2,218,0,0.5413723587989807
1,34,20,3,292,0,4.216590605210513e-05
1,25,5,2,186,1,0.0005795881734229624
1,30,20,3,114,0,0.7841576933860779
1,25,15,2,186,1,0.01268802210688591
1,25,10,2,186,1,3.7574222915282007e-06
1,11,5,2,180,0,0.0015405591111630201
1,41,15,2,317,1,0.8808481693267822
1,39,20,2,168,1,3.594021836761385e-05
1,5,0,2,489,1,0.1792750060558319
1,42,20,2,340,1,0.998591959476471
1,41,25,2,317,1,0.9992772936820984
1,4,15,2,447,0,0.02580164559185505
1,0,15,3,251,0,0.0011413476895540953
1,35,15,3,313,0,0.0012651983415707946
1,17,0,3,102,1,0.0009478831198066473
1,38,15,2,155,1,0.0003105912765022367
1,37,20,2,137,1,0.0022893124260008335
1,9,5,2,218,0,0.07257557660341263
1,39,5,2,168,1,0.9956855773925781
1,6,10,3,118,1,0.005398861598223448
1,34,10,3,292,0,0.4602693021297455
1,39,10,2,168,1,0.9503413438796997
1,47,5,3,169,0,0.05388561263680458
1,0,20,3,251,0,1.3591624338005204e-05
1,7,0,3,159,0,0.3284960687160492
1,1,15,2,297,1,6.721897534589516e-06
1,8,10,2,179,1,0.023095637559890747
1,40,15,3,257,0,0.9977638721466064
1,28,5,2,414,1,0.7102459073066711
1,10,10,2,239,0,0.0001407262752763927
1,12,5,2,249,1,0.0018598646856844425
1,36,20,2,122,1,0.0026558227837085724
1,39,0,2,168,1,0.8914090991020203
1,40,20,3,257,0,0.9767077565193176
1,17,10,3,102,1,9.963938282453455e-06
1,5,25,2,489,1,0.24178552627563477
1,16,20,2,78,0,0.005124269053339958
1,28,10,2,414,1,0.102266825735569
1,11,15,2,180,0,0.02255893126130104
1,46,10,2,128,1,0.9996597766876221
1,31,15,3,128,0,0.07956139743328094
1,16,5,2,78,0,0.0914415493607521
1,16,0,2,78,0,0.007265088148415089
1,23,0,2,108,1,0.0031582657247781754
1,24,5,2,127,1,0.41090095043182373
1,29,25,2,468,1,0.037699002772569656
1,24,10,2,127,1,0.008778871968388557
1,9,10,2,218,0,1.8081955204252154e-05
1,28,25,2,414,1,0.16174396872520447
1,3,0,2,432,0,0.8753988742828369
1,12,25,2,249,1,0.9967028498649597
1,44,20,2,47,1,0.9938815832138062
1,14,25,3,54,0,0.00014318626199383289
1,41,20,2,317,1,0.9980095028877258
1,24,25,2,127,1,0.5969247817993164
1,21,0,2,376,1,0.10934838652610779
1,12,0,2,249,1,0.00011681292380671948
1,45,25,3,102,0,0.021006792783737183
1,26,25,2,269,0,0.9934939742088318
1,5,15,2,489,1,0.036402054131031036
1,29,15,2,468,1,0.9983037710189819
1,4,10,2,447,0,0.008677761070430279
1,1,10,2,297,1,1.1437389275670284e-06
1,19,5,3,166,0,0.00010500956705072895
1,8,0,2,179,1,0.007881605066359043
1,42,0,2,340,1,0.983059287071228
1,16,25,2,78,0,0.0001550731249153614
1,40,5,3,257,0,0.9997908473014832
1,43,0,2,378,1,0.9999915361404419
1,36,5,2,122,1,4.0221412866969786e-09
1,2,10,2,359,0,0.004800178110599518
1,29,5,2,468,1,0.7197128534317017
1,45,20,3,102,0,0.6563317775726318
1,15,25,3,65,0,0.005880937445908785
1,18,0,2,128,0,0.38068386912345886
1,2,20,2,359,0,0.020575527101755142
1,26,5,2,269,0,0.9998279809951782
1,22,20,3,65,1,0.25634393095970154
1,39,15,2,168,1,0.006564998533576727
1,0,10,3,251,0,0.02757406048476696
1,27,15,2,393,0,0.006035261321812868
1,29,10,2,468,1,0.9881353378295898
1,27,5,2,393,0,0.6223841309547424
1,43,5,2,378,1,0.9981545805931091
1,24,15,2,127,1,0.009915181435644627
1,30,25,3,114,0,0.00772494962438941
1,27,20,2,393,0,0.999450147151947
1,31,20,3,128,0,0.9999217987060547
1,37,0,2,137,1,0.3500974476337433
1,2,15,2,359,0,0.106174997985363
1,33,10,3,271,0,1.1480455214041285e-05
1,6,5,3,118,1,0.0016308593330904841
1,45,15,3,102,0,0.00025454076239839196
1,35,10,3,313,0,0.013878382742404938
1,13,5,2,337,1,0.004266105126589537
1,19,15,3,166,0,0.026126103475689888
1,36,0,2,122,1,0.04912834241986275
1,24,20,2,127,1,0.697119414806366
1,34,5,3,292,0,0.0005594919784925878
1,15,0,3,65,0,2.4395058062509634e-06
1,17,15,3,102,1,2.0069788320142834e-07
1,32,15,3,252,0,0.9782684445381165
1,4,0,2,447,0,0.03982043266296387
1,7,5,3,159,0,0.014330455102026463
1,10,0,2,239,0,0.0007550634327344596
1,8,15,2,179,1,0.28719085454940796
1,24,0,2,127,1,0.03449038416147232
1,30,0,3,114,0,0.14995317161083221
1,9,15,2,218,0,0.020436909049749374
1,45,10,3,102,0,7.908004045020789e-05
1,38,0,2,155,1,0.9567951560020447
1,16,15,2,78,0,0.00028535083401948214
1,31,0,3,128,0,0.01952856406569481
1,4,5,2,447,0,0.146271750330925
1,44,15,2,47,1,0.9974690675735474
1,23,5,2,108,1,0.7568933963775635
1,47,10,3,169,0,0.6893978714942932
1,17,20,3,102,1,1.3809212759952061e-05
1,3,10,2,432,0,0.9918191432952881
1,19,0,3,166,0,0.00017019764345604926
1,42,10,2,340,1,0.9994851350784302
1,15,15,3,65,0,2.296098728038487e-06
1,38,25,2,155,1,0.8371322154998779
1,17,25,3,102,1,6.189784471644089e-05
1,12,10,2,249,1,0.7653448581695557
1,19,10,3,166,0,2.9501805443032936e-07
1,23,15,2,108,1,0.0024884052108973265
1,5,10,2,489,1,0.00317278690636158
1,34,15,3,292,0,5.5975867496727005e-08
1,14,0,3,54,0,5.726486779167317e-05
1,35,0,3,313,0,0.09152423590421677
1,43,15,2,378,1,0.999894380569458
1,14,5,3,54,0,0.00027284128009341657
1,35,20,3,313,0,0.0002034958451986313
1,15,5,3,65,0,4.99879661219893e-06
1,2,25,2,359,0,0.9075742363929749
1,3,25,2,432,0,0.005552212707698345
1,44,5,2,47,1,0.9165161848068237
1,37,25,2,137,1,0.9817933440208435
2,4,5,2,92,1,0.1339261829853058
2,42,5,3,217,1,0.0004898127517662942
2,7,10,3,210,1,0.01294219121336937
2,14,0,3,193,1,1.1387736549295369e-06
2,17,0,3,344,1,0.0020115382503718138
2,10,5,2,89,0,1.6952913739487485e-08
2,28,5,3,316,1,0.9957077503204346
2,31,5,2,58,0,0.08473043888807297
2,36,10,3,435,1,0.5527737736701965
2,28,20,3,316,1,0.9297681450843811
2,36,15,3,435,1,0.7556705474853516
2,29,0,2,336,1,0.6790473461151123
2,45,25,3,126,1,0.00946858711540699
2,8,10,2,72,1,0.1075574979186058
2,18,0,2,400,1,5.592150500888238e-06
2,22,5,3,161,0,0.00015893539239186794
2,45,15,3,126,1,3.493042822810821e-05
2,12,20,3,121,0,3.807542281464293e-09
2,27,20,2,297,0,0.444920152425766
2,14,20,3,193,1,2.3377081106445985e-06
2,1,20,3,274,0,0.007307954598218203
2,15,10,2,288,1,0.0001819119497667998
2,16,25,2,306,0,0.0195879265666008
2,39,10,3,190,0,0.16077834367752075
2,42,0,3,217,1,0.15379749238491058
2,19,0,3,423,0,0.00011390983127057552
2,15,0,2,288,1,0.0921909511089325
2,37,0,3,131,0,7.735329043967454e-10
2,9,0,2,479,1,0.9924378991127014
2,27,5,2,297,0,0.00020580811542458832
2,43,10,3,385,1,0.22264157235622406
2,19,10,3,423,0,0.001271753222681582
2,15,25,2,288,1,0.5213387608528137
2,6,10,2,180,1,0.5015713572502136
2,36,5,3,435,1,0.3932132422924042
2,1,25,3,274,0,0.0006879855645820498
2,32,20,3,87,0,0.012446576729416847
2,18,15,2,400,1,0.03809603303670883
2,16,10,2,306,0,0.07590960711240768
2,17,15,3,344,1,0.0030170343816280365
2,9,25,2,479,1,0.2157423049211502
2,4,20,2,92,1,0.9445209503173828
2,33,15,2,198,1,0.7672147750854492
2,40,25,3,210,0,0.004280293360352516
2,14,5,3,193,1,2.633408257679548e-06
2,1,15,3,274,0,1.2350594261079095e-05
2,43,15,3,385,1,0.34084630012512207
2,2,25,2,328,1,0.47906211018562317
2,38,0,2,147,0,0.07626917213201523
2,19,15,3,423,0,0.00013486025272868574
2,32,15,3,87,0,5.891679393243976e-05
2,41,10,2,18,1,0.9560908079147339
2,19,20,3,423,0,0.004251896869391203
2,34,5,3,27,1,0.6587104201316833
2,30,25,2,393,1,0.7383514642715454
2,22,0,3,161,0,1.879930277937092e-05
2,8,5,2,72,1,0.007564157713204622
2,31,20,2,58,0,0.0011050923494622111
2,25,10,3,255,0,0.0006585483206436038
2,17,25,3,344,1,0.0012474189279600978
2,2,10,2,328,1,0.058766599744558334
2,9,5,2,479,1,0.9998819828033447
2,12,25,3,121,0,2.2352938685799018e-05
2,31,25,2,58,0,0.8819804787635803
2,6,5,2,180,1,0.2961925268173218
2,16,20,2,306,0,0.0001000932024908252
2,44,5,2,85,1,0.05978425592184067
2,45,10,3,126,1,2.8588615350599866e-06
2,41,5,2,18,1,0.9572747349739075
2,40,0,3,210,0,0.6266319751739502
2,37,15,3,131,0,0.00034506217343732715
2,43,20,3,385,1,0.9748968482017517
2,32,0,3,87,0,0.05062834545969963
2,29,10,2,336,1,0.9236566424369812
2,29,15,2,336,1,0.9959160685539246
2,13,5,3,136,1,2.857775960318776e-10
2,11,5,3,103,0,1.8601741658130777e-06
2,44,0,2,85,1,0.5009293556213379
2,9,10,2,479,1,0.5443309545516968
2,20,0,3,58,0,1.2910364603158087e-05
2,13,20,3,136,1,0.00035089306766167283
2,27,15,2,297,0,0.01577824354171753
2,13,15,3,136,1,3.307023632714845e-07
2,16,5,2,306,0,1.0169677807425614e-05
2,40,20,3,210,0,0.0022181598469614983
2,30,20,2,393,1,0.0254658292979002
2,6,25,2,180,1,0.7073560357093811
2,37,5,3,131,0,0.5555955767631531
2,30,10,2,393,1,0.9860726594924927
2,42,15,3,217,1,0.007899679243564606
2,28,15,3,316,1,0.9682286381721497
2,26,25,2,273,1,0.9593135714530945
2,21,25,2,140,1,0.039482083171606064
2,34,10,3,27,1,0.9225450158119202
2,40,10,3,210,0,0.9891218543052673
2,42,25,3,217,1,0.7425503730773926
2,0,20,3,252,0,0.00034117759787477553
2,33,25,2,198,1,0.8330152034759521
2,1,5,3,274,0,0.011416353285312653
2,2,20,2,328,1,0.9947705864906311
2,34,20,3,27,1,0.9950940608978271
2,41,20,2,18,1,0.8606680035591125
2,34,25,3,27,1,0.98912113904953
2,37,25,3,131,0,2.846350639629236e-07
2,28,25,3,316,1,0.641808032989502
2,22,20,3,161,0,3.647578523668926e-06
2,18,10,2,400,1,0.05722932890057564
2,25,5,3,255,0,0.07366129755973816
2,5,20,2,161,1,0.0009800434345379472
2,11,15,3,103,0,9.59688577495399e-07
2,35,20,2,373,1,0.7071599364280701
2,45,20,3,126,1,0.0016466114902868867
2,11,10,3,103,0,9.299942576035392e-06
2,19,5,3,423,0,2.5803014835901195e-08
2,29,5,2,336,1,0.5829602479934692
2,36,20,3,435,1,0.017767619341611862
2,3,0,3,382,1,3.946493598050438e-05
2,9,15,2,479,1,0.9470581412315369
2,35,10,2,373,1,0.07138107717037201
2,27,25,2,297,0,0.5631629228591919
2,26,5,2,273,1,0.8500301241874695
2,29,20,2,336,1,0.6618109941482544
2,23,20,3,182,1,1.9039200438442094e-08
2,8,25,2,72,1,0.021029574796557426
2,6,20,2,180,1,0.009551024064421654
2,41,25,2,18,1,0.8091182112693787
2,20,5,3,58,0,9.091091459278652e-14
2,16,0,2,306,0,0.0003153614525217563
2,25,25,3,255,0,0.0741005465388298
2,23,15,3,182,1,4.3272382754366845e-05
2,38,15,2,147,0,0.044358476996421814
2,10,0,2,89,0,0.35539546608924866
2,4,25,2,92,1,0.05949704721570015
2,45,5,3,126,1,2.2377103960025124e-05
2,13,0,3,136,1,2.026262535537171e-07
2,24,25,2,20,1,0.9974587559700012
2,20,10,3,58,0,1.2995924691949767e-07
2,12,15,3,121,0,1.877070161526717e-07
2,5,10,2,161,1,0.3903789818286896
2,40,5,3,210,0,0.4340297281742096
2,33,10,2,198,1,0.0691596046090126
2,35,5,2,373,1,0.009768727235496044
2,25,20,3,255,0,0.09054435789585114
2,39,20,3,190,0,0.9754858016967773
2,39,0,3,190,0,0.9213959574699402
2,15,20,2,288,1,0.00551715400069952
2,36,0,3,435,1,0.07839781790971756
2,30,5,2,393,1,0.8860101699829102
2,44,20,2,85,1,0.9290823936462402
2,0,10,3,252,0,0.07303758710622787
2,19,25,3,423,0,1.5953621186781675e-05
2,41,15,2,18,1,0.3101949691772461
2,11,20,3,103,0,0.00014066643780097365
2,29,25,2,336,1,0.2793664336204529
2,10,10,2,89,0,0.22616848349571228
2,21,15,2,140,1,0.9573694467544556
2,24,15,2,20,1,0.7573779225349426
2,32,10,3,87,0,3.657052332073363e-07
2,8,15,2,72,1,0.23249797523021698
2,3,25,3,382,1,8.542100113118067e-05
2,15,5,2,288,1,0.21672572195529938
2,24,10,2,20,1,0.9165685772895813
2,44,10,2,85,1,0.061811577528715134
2,5,5,2,161,1,0.012716599740087986
2,31,15,2,58,0,7.01618118910119e-05
2,12,0,3,121,0,1.4939164429961238e-05
2,38,5,2,147,0,0.22078460454940796
2,23,10,3,182,1,1.3516463468477014e-06
2,31,10,2,58,0,0.47664061188697815
2,28,10,3,316,1,0.903533935546875
2,8,20,2,72,1,0.24605600535869598
2,43,5,3,385,1,0.09552082419395447
2,22,25,3,161,0,0.002310441341251135
2,38,20,2,147,0,0.7909473180770874
2,4,15,2,92,1,0.005200284533202648
2,18,5,2,400,1,0.002465625759214163
2,0,0,3,252,0,0.00036292706499807537
2,0,5,3,252,0,0.8679555654525757
2,8,0,2,72,1,0.07146860659122467
2,10,20,2,89,0,0.054669175297021866
2,7,25,3,210,1,0.00017143793229479343
2,37,10,3,131,0,5.588526603289568e-13
2,9,20,2,479,1,0.3225891888141632
2,37,20,3,131,0,0.0002776656474452466
2,31,0,2,58,0,0.8136782050132751
2,6,0,2,180,1,0.6027305126190186
2,25,15,3,255,0,0.1385057270526886
2,5,15,2,161,1,0.345806747674942
2,2,15,2,328,1,0.9224691390991211
2,27,0,2,297,0,0.9995230436325073
2,3,15,3,382,1,0.018958399072289467
2,40,15,3,210,0,0.0016817181603983045
2,15,15,2,288,1,0.9856837391853333
2,7,0,3,210,1,0.13512872159481049
2,27,10,2,297,0,0.9999474287033081
2,42,20,3,217,1,1.1524182497169022e-08
2,43,0,3,385,1,0.12761184573173523
2,17,10,3,344,1,0.00023978034732863307
2,36,25,3,435,1,4.4000305933877826e-05
2,5,25,2,161,1,0.3447026014328003
2,17,20,3,344,1,0.003398075234144926
2,26,20,2,273,1,0.9984492063522339
2,7,15,3,210,1,0.004961145576089621
2,4,10,2,92,1,0.002649847650900483
2,5,0,2,161,1,0.03028312511742115
2,6,15,2,180,1,0.018575403839349747
2,18,25,2,400,1,8.33049271022901e-05
2,28,0,3,316,1,0.9978566765785217
2,14,15,3,193,1,9.135422260442283e-06
2,33,20,2,198,1,0.1929580718278885
2,2,0,2,328,1,0.0056885057128965855
2,35,0,2,373,1,2.7401962142903358e-05
2,34,15,3,27,1,0.9752222299575806
2,21,5,2,140,1,0.6165867447853088
2,39,25,3,190,0,0.9458554983139038
2,10,15,2,89,0,0.00012924204929731786
2,30,15,2,393,1,0.4158538579940796
2,43,25,3,385,1,0.8295423984527588
2,18,20,2,400,1,0.01719667762517929
2,20,25,3,58,0,9.186201310740216e-08
2,11,25,3,103,0,9.171430065180175e-06
2,2,5,2,328,1,0.4794028103351593
2,42,10,3,217,1,6.444032351282658e-06
2,26,15,2,273,1,0.9237449169158936
2,23,5,3,182,1,9.90129506162063e-11
2,41,0,2,18,1,0.9312669634819031
2,44,15,2,85,1,0.044620439410209656
2,21,10,2,140,1,0.016549162566661835
2,3,10,3,382,1,3.0145329787956143e-07
2,0,25,3,252,0,0.00015583312779199332
2,20,15,3,58,0,4.999623761867134e-13
2,21,0,2,140,1,0.0006697767530567944
2,24,5,2,20,1,0.8445988297462463
2,12,10,3,121,0,6.892807959957281e-07
2,14,25,3,193,1,1.3597372117146733e-06
2,39,15,3,190,0,0.5563504695892334
2,45,0,3,126,1,2.5278179549559354e-08
2,39,5,3,190,0,0.368315190076828
2,23,25,3,182,1,3.377836890194885e-07
2,0,15,3,252,0,0.20122087001800537
2,21,20,2,140,1,0.010738362558186054
2,33,0,2,198,1,0.23612332344055176
2,1,10,3,274,0,0.0011690369574353099
2,7,20,3,210,1,0.7006818056106567
2,12,5,3,121,0,0.4084208905696869
2,1,0,3,274,0,0.00014455110067501664
2,34,0,3,27,1,0.9806986451148987
2,22,15,3,161,0,5.224967753747478e-05
2,23,0,3,182,1,0.00044138042721897364
2,13,10,3,136,1,1.3121884023803432e-07
2,17,5,3,344,1,0.00023775945010129362
2,4,0,2,92,1,0.005433628335595131
2,32,5,3,87,0,0.002287903567776084
2,38,10,2,147,0,0.11626173555850983
2,24,20,2,20,1,0.915809690952301
2,26,10,2,273,1,0.9976557493209839
2,35,25,2,373,1,0.8750752806663513
2,3,20,3,382,1,0.000670973735395819
2,32,25,3,87,0,0.0012705583358183503
2,44,25,2,85,1,0.9930799603462219
2,11,0,3,103,0,0.000477718363981694
2,10,25,2,89,0,0.037816911935806274
2,25,0,3,255,0,0.3294498920440674
2,7,5,3,210,1,0.502274215221405
2,22,10,3,161,0,0.035471703857183456
2,35,15,2,373,1,0.704198956489563
2,13,25,3,136,1,0.001961122266948223
2,38,25,2,147,0,0.2769940495491028
2,24,0,2,20,1,0.084256112575531
2,14,10,3,193,1,2.0665298507083207e-05
2,33,5,2,198,1,0.9632389545440674
2,3,5,3,382,1,7.840588659746572e-05
2,16,15,2,306,0,4.7514713514829054e-06
2,30,0,2,393,1,0.15953940153121948
2,26,0,2,273,1,0.26937201619148254
2,20,20,3,58,0,9.169930370589441e-10
3,11,15,2,267,1,0.9786466956138611
3,3,5,2,346,0,0.39199674129486084
3,15,5,3,143,0,4.652180862763089e-08
3,19,5,2,347,1,0.017315536737442017
3,16,15,3,159,0,0.16740235686302185
3,9,25,3,226,1,0.03553737327456474
3,12,5,2,404,1,0.9977229237556458
3,19,10,2,347,1,0.5838419795036316
3,11,10,2,267,1,0.9991325736045837
3,3,15,2,346,0,0.7428250908851624
3,8,5,3,202,0,0.0001599081006133929
3,35,5,3,139,1,0.004283541347831488
3,7,10,2,180,1,0.9106117486953735
3,16,10,3,159,0,0.00017326767556369305
3,20,5,3,85,0,0.10717328637838364
3,27,15,3,346,1,2.424166723358212e-06
3,24,25,2,21,1,0.9839375615119934
3,6,15,3,113,0,0.001066701952368021
3,9,0,3,226,1,5.212591247527598e-08
3,6,5,3,113,0,1.2178859698508404e-08
3,17,0,3,183,0,0.00224103475920856
3,5,10,2,411,1,0.9952979683876038
3,11,20,2,267,1,0.9996455907821655
3,25,5,2,298,1,0.987092137336731
3,18,0,2,318,1,0.9176482558250427
3,14,10,3,81,1,1.29554507566354e-06
3,12,20,2,404,1,0.9998700618743896
3,32,10,3,214,1,0.0030555743724107742
3,15,15,3,143,0,0.000324450054904446
3,34,20,3,357,0,4.9389200285077095e-06
3,31,5,2,182,1,0.9990835189819336
3,22,10,3,187,0,3.041967465833295e-05
3,35,0,3,139,1,0.003852454712614417
3,26,0,3,316,1,0.9337014555931091
3,34,15,3,357,0,0.0010786307975649834
3,10,15,2,243,1,0.9630517959594727
3,4,25,3,372,0,0.08810538053512573
3,28,15,2,432,1,0.9763336777687073
3,33,20,2,37,1,0.827364981174469
3,17,25,3,183,0,8.652125688968226e-05
3,2,15,3,310,0,0.0037060449831187725
3,21,25,3,105,0,0.00025279121473431587
3,14,0,3,81,1,0.0001556718343636021
3,18,10,2,318,1,0.3373146951198578
3,36,5,3,183,0,0.0006149206310510635
3,22,15,3,187,0,7.646858648513444e-06
3,26,15,3,316,1,0.8282387852668762
3,34,0,3,357,0,0.9794530868530273
3,26,25,3,316,1,0.29237061738967896
3,31,10,2,182,1,0.9968146681785583
3,19,15,2,347,1,0.6857193112373352
3,23,10,2,242,0,0.08685696870088577
3,34,25,3,357,0,0.005809437483549118
3,20,25,3,85,0,0.0012585027143359184
3,18,25,2,318,1,0.8272770047187805
3,32,25,3,214,1,0.2716842591762543
3,16,25,3,159,0,0.0001506915141362697
3,22,25,3,187,0,6.268018478294834e-05
3,5,25,2,411,1,0.9999234676361084
3,24,15,2,21,1,0.9936841130256653
3,14,20,3,81,1,0.00010747205669758841
3,20,20,3,85,0,8.244658965850249e-05
3,34,5,3,357,0,0.5783007740974426
3,8,10,3,202,0,4.809002689398767e-07
3,29,25,3,122,1,4.9956330627765055e-08
3,28,25,2,432,1,2.6683235773816705e-05
3,28,0,2,432,1,0.996342122554779
3,23,20,2,242,0,0.18265153467655182
3,27,20,3,346,1,0.26865118741989136
3,3,10,2,346,0,0.8882387280464172
3,15,0,3,143,0,3.855499528526707e-07
3,17,15,3,183,0,1.3126455087331124e-06
3,22,20,3,187,0,3.0927916668588296e-05
3,4,5,3,372,0,0.048008594661951065
3,21,15,3,105,0,0.0015154876746237278
3,16,20,3,159,0,0.39839616417884827
3,12,0,2,404,1,0.9809727668762207
3,37,20,3,238,1,0.00015205057570710778
3,17,10,3,183,0,0.03774149343371391
3,6,25,3,113,0,0.000444758974481374
3,22,0,3,187,0,0.0007128232391551137
3,0,25,2,275,0,0.9979997277259827
3,26,10,3,316,1,0.6924925446510315
3,24,0,2,21,1,0.9999996423721313
3,37,25,3,238,1,0.00020061912073288113
3,8,25,3,202,0,0.06269223988056183
3,13,15,3,57,0,4.380428799777292e-05
3,6,0,3,113,0,1.2591529412020463e-05
3,11,0,2,267,1,0.03747157007455826
3,36,0,3,183,0,1.0978201316902414e-05
3,7,15,2,180,1,0.9755422472953796
3,31,15,2,182,1,0.9999808073043823
3,25,15,2,298,1,0.0013547200942412019
3,14,25,3,81,1,0.017267214134335518
3,32,0,3,214,1,5.700709516531788e-05
3,25,0,2,298,1,0.9934305548667908
3,36,15,3,183,0,0.0045734187588095665
3,1,25,3,291,0,0.0015593755524605513
3,27,5,3,346,1,6.882972957100719e-05
3,19,20,2,347,1,0.9828466773033142
3,7,0,2,180,1,0.2589329779148102
3,1,0,3,291,0,0.962658703327179
3,37,10,3,238,1,0.045957863330841064
3,1,20,3,291,0,0.9388784170150757
3,36,20,3,183,0,0.006416570395231247
3,3,20,2,346,0,0.11082790046930313
3,20,10,3,85,0,0.7427654266357422
3,2,25,3,310,0,0.05168100446462631
3,32,5,3,214,1,1.050323930940067e-06
3,28,20,2,432,1,0.9970985651016235
3,7,20,2,180,1,0.21813766658306122
3,27,25,3,346,1,5.322830475051887e-05
3,1,15,3,291,0,0.4811929166316986
3,5,5,2,411,1,0.9155923128128052
3,2,10,3,310,0,1.503775933997531e-06
3,29,15,3,122,1,0.0060959202237427235
3,13,10,3,57,0,0.2941058278083801
3,3,0,2,346,0,0.008184583857655525
3,27,0,3,346,1,4.359747890703147e-06
3,8,0,3,202,0,2.9248823921079747e-05
3,8,15,3,202,0,0.04565144330263138
3,16,5,3,159,0,0.002619342412799597
3,13,20,3,57,0,0.0002181143208872527
3,25,20,2,298,1,0.9063748717308044
3,11,5,2,267,1,0.9999847412109375
3,15,20,3,143,0,0.00020567610044963658
3,12,10,2,404,1,0.44543424248695374
3,35,10,3,139,1,0.9920631051063538
3,28,5,2,432,1,0.8220580220222473
3,21,20,3,105,0,1.4155676808513817e-06
3,25,25,2,298,1,0.8720454573631287
3,36,25,3,183,0,8.130877540679649e-05
3,8,20,3,202,0,1.7607526388019323e-05
3,9,20,3,226,1,1.2338742472195463e-08
3,30,20,3,151,1,0.38246092200279236
3,29,20,3,122,1,4.510510507316212e-07
3,17,5,3,183,0,7.226398884085938e-05
3,19,25,2,347,1,0.9900700449943542
3,35,20,3,139,1,0.00057482864940539
3,12,15,2,404,1,0.999870777130127
3,3,25,2,346,0,0.9995543360710144
3,33,0,2,37,1,0.9994252920150757
3,6,20,3,113,0,0.023318910971283913
3,0,0,2,275,0,0.4487197697162628
3,26,5,3,316,1,0.08658105880022049
3,7,5,2,180,1,0.9998376369476318
3,5,0,2,411,1,0.965039074420929
3,30,5,3,151,1,0.0010853508720174432
3,13,0,3,57,0,4.197543717054941e-07
3,23,15,2,242,0,0.21435335278511047
3,11,25,2,267,1,0.9932627081871033
3,37,15,3,238,1,0.6570252180099487
3,21,10,3,105,0,1.2996241821383592e-05
3,4,20,3,372,0,1.1569214475315448e-09
3,0,15,2,275,0,0.7075641751289368
3,18,5,2,318,1,0.7386777997016907
3,29,5,3,122,1,8.31287688924931e-05
3,5,15,2,411,1,0.9997715353965759
3,2,20,3,310,0,1.4293857475422556e-06
3,4,0,3,372,0,0.051374856382608414
3,31,0,2,182,1,0.9989786148071289
3,37,5,3,238,1,0.0017156008398160338
3,30,0,3,151,1,0.003449247684329748
3,33,5,2,37,1,0.03136923536658287
3,20,15,3,85,0,0.003014148212969303
