sid,tid,fid,ss,et,label,score
1,22,5,3,65,1,0.13088186085224152
1,44,0,2,47,1,0.574865996837616
1,26,0,2,269,0,0.8065557479858398
1,15,20,3,65,0,0.2440308928489685
1,13,0,2,337,1,0.6212489008903503
1,7,25,3,159,0,0.2567659616470337
1,13,25,2,337,1,0.5384024977684021
1,21,5,2,376,1,0.6454472541809082
1,5,20,2,489,1,0.6861867308616638
1,10,15,2,239,0,0.429647296667099
1,18,15,2,128,0,0.6620982885360718
1,11,20,2,180,0,0.4018869400024414
1,18,20,2,128,0,0.5275920033454895
1,3,15,2,432,0,0.5184243321418762
1,38,10,2,155,1,0.8140279650688171
1,2,0,2,359,0,0.5061994194984436
1,8,20,2,179,1,0.43915390968322754
1,1,20,2,297,1,0.49483877420425415
1,11,10,2,180,0,0.2422163039445877
1,22,0,3,65,1,0.2214118093252182
1,11,25,2,180,0,0.38412216305732727
1,47,0,3,169,0,0.35179024934768677
1,36,25,2,122,1,0.5329314470291138
1,6,0,3,118,1,0.20572736859321594
1,46,15,2,128,1,0.8119009733200073
1,3,5,2,432,0,0.39757511019706726
1,29,0,2,468,1,0.38981562852859497
1,43,20,2,378,1,0.9199737906455994
1,17,5,3,102,1,0.0685315728187561
1,7,10,3,159,0,0.2612995505332947
1,27,25,2,393,0,0.8874322772026062
1,33,20,3,271,0,0.2947029173374176
1,46,5,2,128,1,0.6293861269950867
1,21,15,2,376,1,0.6290827989578247
1,34,25,3,292,0,0.4265049695968628
1,42,5,2,340,1,0.7886025309562683
1,41,5,2,317,1,0.5467650890350342
1,25,0,2,186,1,0.42480963468551636
1,47,25,3,169,0,0.508693277835846
1,40,10,3,257,0,0.7520591616630554
1,41,10,2,317,1,0.3920755386352539
1,39,25,2,168,1,0.5081191062927246
1,23,10,2,108,1,0.5915767550468445
1,20,0,2,326,1,0.6397284269332886
1,28,15,2,414,1,0.5630912780761719
1,9,25,2,218,0,0.7779361009597778
1,34,20,3,292,0,0.2757616341114044
1,25,5,2,186,1,0.3986084461212158
1,30,20,3,114,0,0.4418167769908905
1,25,15,2,186,1,0.7199391722679138
1,25,10,2,186,1,0.4993928074836731
1,11,5,2,180,0,0.26758772134780884
1,41,15,2,317,1,0.5576640963554382
1,39,20,2,168,1,0.3815276622772217
1,5,0,2,489,1,0.4998106062412262
1,42,20,2,340,1,0.9109265804290771
1,41,25,2,317,1,0.69684898853302
1,4,15,2,447,0,0.5538222193717957
1,0,15,3,251,0,0.18814313411712646
1,35,15,3,313,0,0.3261175751686096
1,17,0,3,102,1,0.06721208244562149
1,38,15,2,155,1,0.2798931896686554
1,37,20,2,137,1,0.5860658884048462
1,9,5,2,218,0,0.521152138710022
1,39,5,2,168,1,0.8783641457557678
1,6,10,3,118,1,0.4728831350803375
1,34,10,3,292,0,0.3551602065563202
1,39,10,2,168,1,0.8162409067153931
1,47,5,3,169,0,0.3763803541660309
1,0,20,3,251,0,0.12368319183588028
1,7,0,3,159,0,0.5627525448799133
1,1,15,2,297,1,0.40448713302612305
1,8,10,2,179,1,0.7845098972320557
1,40,15,3,257,0,0.8635073900222778
1,28,5,2,414,1,0.6497812271118164
1,10,10,2,239,0,0.4532123804092407
1,12,5,2,249,1,0.12370487302541733
1,36,20,2,122,1,0.43143826723098755
1,39,0,2,168,1,0.7803508639335632
1,40,20,3,257,0,0.6814059019088745
1,17,10,3,102,1,0.08677821606397629
1,5,25,2,489,1,0.5653156042098999
1,16,20,2,78,0,0.41183939576148987
1,28,10,2,414,1,0.503472089767456
1,11,15,2,180,0,0.3399980664253235
1,46,10,2,128,1,0.7675333023071289
1,31,15,3,128,0,0.34063419699668884
1,16,5,2,78,0,0.4440334439277649
1,16,0,2,78,0,0.22732219099998474
1,23,0,2,108,1,0.5403116345405579
1,24,5,2,127,1,0.8149091005325317
1,29,25,2,468,1,0.9189015626907349
1,24,10,2,127,1,0.7485257387161255
1,9,10,2,218,0,0.4152190089225769
1,28,25,2,414,1,0.819776177406311
1,3,0,2,432,0,0.4717186987400055
1,12,25,2,249,1,0.6163636445999146
1,44,20,2,47,1,0.8048187494277954
1,14,25,3,54,0,0.13367860019207
1,41,20,2,317,1,0.5686039328575134
1,24,25,2,127,1,0.8168654441833496
1,21,0,2,376,1,0.7895368337631226
1,12,0,2,249,1,0.16333599388599396
1,45,25,3,102,0,0.19441117346286774
1,26,25,2,269,0,0.9520485401153564
1,5,15,2,489,1,0.452993780374527
1,29,15,2,468,1,0.8513774871826172
1,4,10,2,447,0,0.42512884736061096
1,1,10,2,297,1,0.18407967686653137
1,19,5,3,166,0,0.20193882286548615
1,8,0,2,179,1,0.5926565527915955
1,42,0,2,340,1,0.8802375793457031
1,16,25,2,78,0,0.34494730830192566
1,40,5,3,257,0,0.6369602680206299
1,43,0,2,378,1,0.6438719034194946
1,36,5,2,122,1,0.3765612840652466
1,2,10,2,359,0,0.5059688091278076
1,29,5,2,468,1,0.626456081867218
1,45,20,3,102,0,0.22805897891521454
1,15,25,3,65,0,0.1537487655878067
1,18,0,2,128,0,0.37513405084609985
1,2,20,2,359,0,0.5296431183815002
1,26,5,2,269,0,0.951108992099762
1,22,20,3,65,1,0.22501152753829956
1,39,15,2,168,1,0.48275232315063477
1,0,10,3,251,0,0.19928814470767975
1,27,15,2,393,0,0.4028913676738739
1,29,10,2,468,1,0.8643905520439148
1,27,5,2,393,0,0.6202326416969299
1,43,5,2,378,1,0.8635603785514832
1,24,15,2,127,1,0.6565651297569275
1,30,25,3,114,0,0.24267032742500305
1,27,20,2,393,0,0.6469274759292603
1,31,20,3,128,0,0.4137081503868103
1,37,0,2,137,1,0.5505800843238831
1,2,15,2,359,0,0.47136080265045166
1,33,10,3,271,0,0.1910240203142166
1,6,5,3,118,1,0.343013197183609
1,45,15,3,102,0,0.3233274519443512
1,35,10,3,313,0,0.3484381437301636
1,13,5,2,337,1,0.6521509289741516
1,19,15,3,166,0,0.17133654654026031
1,36,0,2,122,1,0.4561389088630676
1,24,20,2,127,1,0.7919586300849915
1,34,5,3,292,0,0.6328999400138855
1,15,0,3,65,0,0.17436490952968597
1,17,15,3,102,1,0.0757039338350296
1,32,15,3,252,0,0.6086986660957336
1,4,0,2,447,0,0.44374150037765503
1,7,5,3,159,0,0.3994073271751404
1,10,0,2,239,0,0.6372595429420471
1,8,15,2,179,1,0.6252741813659668
1,24,0,2,127,1,0.8578577041625977
1,30,0,3,114,0,0.3447052836418152
1,9,15,2,218,0,0.5861107707023621
1,45,10,3,102,0,0.2033175826072693
1,38,0,2,155,1,0.8085313439369202
1,16,15,2,78,0,0.20868584513664246
1,31,0,3,128,0,0.32220470905303955
1,4,5,2,447,0,0.5086379051208496
1,44,15,2,47,1,0.7524480223655701
1,23,5,2,108,1,0.5211398005485535
1,47,10,3,169,0,0.25435319542884827
1,17,20,3,102,1,0.09653660655021667
1,3,10,2,432,0,0.5059196949005127
1,19,0,3,166,0,0.11725524812936783
1,42,10,2,340,1,0.6410931944847107
1,15,15,3,65,0,0.1156938225030899
1,38,25,2,155,1,0.4429350197315216
1,17,25,3,102,1,0.09235619008541107
1,12,10,2,249,1,0.5581409335136414
1,19,10,3,166,0,0.26562923192977905
1,23,15,2,108,1,0.6873317360877991
1,5,10,2,489,1,0.4043976664543152
1,34,15,3,292,0,0.43417832255363464
1,14,0,3,54,0,0.1254119873046875
1,35,0,3,313,0,0.37997227907180786
1,43,15,2,378,1,0.9000642895698547
1,14,5,3,54,0,0.20455525815486908
1,35,20,3,313,0,0.23802542686462402
1,15,5,3,65,0,0.1454959213733673
1,2,25,2,359,0,0.36974745988845825
1,3,25,2,432,0,0.4420047402381897
1,44,5,2,47,1,0.8265091776847839
1,37,25,2,137,1,0.4578247368335724
2,4,5,2,92,1,0.18391181528568268
2,42,5,3,217,1,0.8463325500488281
2,7,10,3,210,1,0.08095980435609818
2,14,0,3,193,1,0.039911478757858276
2,17,0,3,344,1,0.059861790388822556
2,10,5,2,89,0,0.850374698638916
2,28,5,3,316,1,0.9989622831344604
2,31,5,2,58,0,0.9777401685714722
2,36,10,3,435,1,0.9574044346809387
2,28,20,3,316,1,0.9394546747207642
2,36,15,3,435,1,0.748427152633667
2,29,0,2,336,1,0.9787367582321167
2,45,25,3,126,1,0.7679048776626587
2,8,10,2,72,1,0.02167000062763691
2,18,0,2,400,1,0.9734569787979126
2,22,5,3,161,0,0.015668045729398727
2,45,15,3,126,1,0.02321898192167282
2,12,20,3,121,0,0.30873963236808777
2,27,20,2,297,0,0.9708187580108643
2,14,20,3,193,1,0.21464881300926208
2,1,20,3,274,0,0.06324884295463562
2,15,10,2,288,1,0.5246331095695496
2,16,25,2,306,0,0.6838838458061218
2,39,10,3,190,0,0.641251802444458
2,42,0,3,217,1,0.788162112236023
2,19,0,3,423,0,0.018285950645804405
2,15,0,2,288,1,0.9832265973091125
2,37,0,3,131,0,0.05824945122003555
2,9,0,2,479,1,0.9664499759674072
2,27,5,2,297,0,0.5295405387878418
2,43,10,3,385,1,0.656225860118866
2,19,10,3,423,0,0.4396968185901642
2,15,25,2,288,1,0.9932386875152588
2,6,10,2,180,1,0.9936209321022034
2,36,5,3,435,1,0.02149391546845436
2,1,25,3,274,0,0.9065446853637695
2,32,20,3,87,0,0.10552823543548584
2,18,15,2,400,1,0.3333612084388733
2,16,10,2,306,0,0.3525758981704712
2,17,15,3,344,1,0.020329147577285767
2,9,25,2,479,1,0.9856365919113159
2,4,20,2,92,1,0.08328617364168167
2,33,15,2,198,1,0.9942856431007385
2,40,25,3,210,0,0.4027605950832367
2,14,5,3,193,1,0.07889274507761002
2,1,15,3,274,0,0.5024405717849731
2,43,15,3,385,1,0.049979500472545624
2,2,25,2,328,1,0.9637694954872131
2,38,0,2,147,0,0.08386708796024323
2,19,15,3,423,0,0.13456398248672485
2,32,15,3,87,0,0.7244287729263306
2,41,10,2,18,1,0.7816574573516846
2,19,20,3,423,0,0.029130175709724426
2,34,5,3,27,1,0.8519651293754578
2,30,25,2,393,1,0.9890637993812561
2,22,0,3,161,0,0.061821117997169495
2,8,5,2,72,1,0.12065538018941879
2,31,20,2,58,0,0.6848832368850708
2,25,10,3,255,0,0.06399957090616226
2,17,25,3,344,1,0.4611353874206543
2,2,10,2,328,1,0.9681908488273621
2,9,5,2,479,1,0.9835916757583618
2,12,25,3,121,0,0.0052225929684937
2,31,25,2,58,0,0.0955616682767868
2,6,5,2,180,1,0.9941565990447998
2,16,20,2,306,0,0.5287425518035889
2,44,5,2,85,1,0.911974310874939
2,45,10,3,126,1,0.05750687047839165
2,41,5,2,18,1,0.8577588796615601
2,40,0,3,210,0,0.5995643734931946
2,37,15,3,131,0,0.3928518295288086
2,43,20,3,385,1,0.1034594476222992
2,32,0,3,87,0,0.31351152062416077
2,29,10,2,336,1,0.39382946491241455
2,29,15,2,336,1,0.9009574055671692
2,13,5,3,136,1,0.042472220957279205
2,11,5,3,103,0,0.25461700558662415
2,44,0,2,85,1,0.3190440833568573
2,9,10,2,479,1,0.955510675907135
2,20,0,3,58,0,0.0070460280403494835
2,13,20,3,136,1,0.6301859617233276
2,27,15,2,297,0,0.8611987233161926
2,13,15,3,136,1,0.6945264935493469
2,16,5,2,306,0,0.025590568780899048
2,40,20,3,210,0,0.35857367515563965
2,30,20,2,393,1,0.9881647825241089
2,6,25,2,180,1,0.9974914789199829
2,37,5,3,131,0,0.0349276065826416
2,30,10,2,393,1,0.37495818734169006
2,42,15,3,217,1,0.971301794052124
2,28,15,3,316,1,0.9925608038902283
2,26,25,2,273,1,0.9913000464439392
2,21,25,2,140,1,0.9931944608688354
2,34,10,3,27,1,0.9592193365097046
2,40,10,3,210,0,0.8949845433235168
2,42,25,3,217,1,0.8212355375289917
2,0,20,3,252,0,0.3617743253707886
2,33,25,2,198,1,0.9931474328041077
2,1,5,3,274,0,0.30907145142555237
2,2,20,2,328,1,0.9714126586914062
2,34,20,3,27,1,0.4694949686527252
2,41,20,2,18,1,0.994724452495575
2,34,25,3,27,1,0.8758867979049683
2,37,25,3,131,0,0.09769497811794281
2,28,25,3,316,1,0.992241621017456
2,22,20,3,161,0,0.6032038927078247
2,18,10,2,400,1,0.1720718890428543
2,25,5,3,255,0,0.01263136975467205
2,5,20,2,161,1,0.9867168664932251
2,11,15,3,103,0,0.12133286893367767
2,35,20,2,373,1,0.6302024126052856
2,45,20,3,126,1,0.2093207985162735
2,11,10,3,103,0,0.5500665903091431
2,19,5,3,423,0,0.24435587227344513
2,29,5,2,336,1,0.9476099610328674
2,36,20,3,435,1,0.935044527053833
2,3,0,3,382,1,0.011345786042511463
2,9,15,2,479,1,0.7236786484718323
2,35,10,2,373,1,0.9465885162353516
2,27,25,2,297,0,0.5000039339065552
2,26,5,2,273,1,0.9909341335296631
2,29,20,2,336,1,0.9839555621147156
2,23,20,3,182,1,0.05683606117963791
2,8,25,2,72,1,0.8748619556427002
2,6,20,2,180,1,0.9887542724609375
2,41,25,2,18,1,0.9979117512702942
2,20,5,3,58,0,0.22255223989486694
2,16,0,2,306,0,0.785564124584198
2,25,25,3,255,0,0.9470776915550232
2,23,15,3,182,1,0.017467068508267403
2,38,15,2,147,0,0.20072057843208313
2,10,0,2,89,0,0.03007206879556179
2,4,25,2,92,1,0.4482395648956299
2,45,5,3,126,1,0.1491723209619522
2,13,0,3,136,1,0.3504209518432617
2,24,25,2,20,1,0.9525753259658813
2,20,10,3,58,0,0.0517645888030529
2,12,15,3,121,0,0.015520039014518261
2,5,10,2,161,1,0.17193545401096344
2,40,5,3,210,0,0.19750908017158508
2,33,10,2,198,1,0.9983237385749817
2,35,5,2,373,1,0.21237221360206604
2,25,20,3,255,0,0.8473449349403381
2,39,20,3,190,0,0.9008773565292358
2,39,0,3,190,0,0.95009446144104
2,15,20,2,288,1,0.9749314785003662
2,36,0,3,435,1,0.35464268922805786
2,30,5,2,393,1,0.052510008215904236
2,44,20,2,85,1,0.9582153558731079
2,0,10,3,252,0,0.9910757541656494
2,19,25,3,423,0,0.023416263982653618
2,41,15,2,18,1,0.9965965151786804
2,11,20,3,103,0,0.1905985176563263
2,29,25,2,336,1,0.988425612449646
2,10,10,2,89,0,0.9674077033996582
2,21,15,2,140,1,0.8717465400695801
2,24,15,2,20,1,0.9834166765213013
2,32,10,3,87,0,0.4006415009498596
2,8,15,2,72,1,0.7718589901924133
2,3,25,3,382,1,0.20938900113105774
2,15,5,2,288,1,0.5484402775764465
2,24,10,2,20,1,0.8906351923942566
2,44,10,2,85,1,0.07113708555698395
2,5,5,2,161,1,0.6633362770080566
2,31,15,2,58,0,0.9677082300186157
2,12,0,3,121,0,0.10872022807598114
2,38,5,2,147,0,0.6893830895423889
2,23,10,3,182,1,0.009374820627272129
2,31,10,2,58,0,0.9976383447647095
2,28,10,3,316,1,0.9995322227478027
2,8,20,2,72,1,0.4221467077732086
2,43,5,3,385,1,0.6399842500686646
2,22,25,3,161,0,0.25913435220718384
2,38,20,2,147,0,0.971532940864563
2,4,15,2,92,1,0.22294314205646515
2,18,5,2,400,1,0.6308302879333496
2,0,0,3,252,0,0.9145779609680176
2,0,5,3,252,0,0.8519890308380127
2,8,0,2,72,1,0.9313256144523621
2,10,20,2,89,0,0.6806980967521667
2,7,25,3,210,1,0.8553459644317627
2,37,10,3,131,0,0.011979551985859871
2,9,20,2,479,1,0.9089257121086121
2,37,20,3,131,0,0.4067639112472534
2,31,0,2,58,0,0.993378758430481
2,6,0,2,180,1,0.9779725074768066
2,25,15,3,255,0,0.8217846155166626
2,5,15,2,161,1,0.9506530165672302
2,2,15,2,328,1,0.9126710891723633
2,27,0,2,297,0,0.5809712409973145
2,3,15,3,382,1,0.041252169758081436
2,40,15,3,210,0,0.8521059155464172
2,15,15,2,288,1,0.2587604522705078
2,7,0,3,210,1,0.9294145703315735
2,27,10,2,297,0,0.5376749038696289
2,42,20,3,217,1,0.4025103747844696
2,43,0,3,385,1,0.9610392451286316
2,17,10,3,344,1,0.09188582003116608
2,36,25,3,435,1,0.006059528794139624
2,5,25,2,161,1,0.9637855291366577
2,17,20,3,344,1,0.3657837212085724
2,26,20,2,273,1,0.9597890377044678
2,7,15,3,210,1,0.46391263604164124
2,4,10,2,92,1,0.41862866282463074
2,5,0,2,161,1,0.3117640018463135
2,6,15,2,180,1,0.9970278143882751
2,18,25,2,400,1,0.08350779861211777
2,28,0,3,316,1,0.9983832836151123
2,14,15,3,193,1,0.07915709167718887
2,33,20,2,198,1,0.9798199534416199
2,2,0,2,328,1,0.9957860112190247
2,35,0,2,373,1,0.7350959777832031
2,34,15,3,27,1,0.8281416893005371
2,21,5,2,140,1,0.9938602447509766
2,39,25,3,190,0,0.9916975498199463
2,10,15,2,89,0,0.6982212662696838
2,30,15,2,393,1,0.6933425068855286
2,43,25,3,385,1,0.9376075863838196
2,18,20,2,400,1,0.06380263715982437
2,20,25,3,58,0,0.08031009137630463
2,11,25,3,103,0,0.10473506897687912
2,2,5,2,328,1,0.9898355603218079
2,42,10,3,217,1,0.9950379729270935
2,26,15,2,273,1,0.9540262818336487
2,23,5,3,182,1,0.2783476710319519
2,41,0,2,18,1,0.8085192441940308
2,44,15,2,85,1,0.48261332511901855
2,21,10,2,140,1,0.9591052532196045
2,3,10,3,382,1,0.020863214507699013
2,0,25,3,252,0,0.016054993495345116
2,20,15,3,58,0,0.0736488550901413
2,21,0,2,140,1,0.9831096529960632
2,24,5,2,20,1,0.8933534622192383
2,12,10,3,121,0,0.061562784016132355
2,14,25,3,193,1,0.06366582214832306
2,39,15,3,190,0,0.8350481986999512
2,45,0,3,126,1,0.2358611822128296
2,39,5,3,190,0,0.9292348623275757
2,23,25,3,182,1,0.005699667148292065
2,0,15,3,252,0,0.8113005757331848
2,21,20,2,140,1,0.9875970482826233
2,33,0,2,198,1,0.9879311323165894
2,1,10,3,274,0,0.6181202530860901
2,7,20,3,210,1,0.712456464767456
2,12,5,3,121,0,0.034605104476213455
2,1,0,3,274,0,0.01259597484022379
2,34,0,3,27,1,0.49793875217437744
2,22,15,3,161,0,0.6034075021743774
2,23,0,3,182,1,0.2718242108821869
2,13,10,3,136,1,0.35559067130088806
2,17,5,3,344,1,0.04444114491343498
2,4,0,2,92,1,0.7033112049102783
2,32,5,3,87,0,0.17657722532749176
2,38,10,2,147,0,0.8095413446426392
2,24,20,2,20,1,0.9609493017196655
2,26,10,2,273,1,0.976452648639679
2,35,25,2,373,1,0.5241167545318604
2,3,20,3,382,1,0.3001967668533325
2,32,25,3,87,0,0.676166296005249
2,44,25,2,85,1,0.6658731698989868
2,11,0,3,103,0,0.03759155049920082
2,10,25,2,89,0,0.09181215614080429
2,25,0,3,255,0,0.09636160731315613
2,7,5,3,210,1,0.49212774634361267
2,22,10,3,161,0,0.29485970735549927
2,35,15,2,373,1,0.5634802579879761
2,13,25,3,136,1,0.1630234569311142
2,38,25,2,147,0,0.947001576423645
2,24,0,2,20,1,0.9839468002319336
2,14,10,3,193,1,0.0009339992539025843
2,33,5,2,198,1,0.9927485585212708
2,3,5,3,382,1,0.10542211681604385
2,16,15,2,306,0,0.7110058665275574
2,30,0,2,393,1,0.21724660694599152
2,26,0,2,273,1,0.9956229329109192
2,20,20,3,58,0,0.010948827490210533
3,11,15,2,267,1,0.7252116203308105
3,3,5,2,346,0,0.44045543670654297
3,15,5,3,143,0,0.21046364307403564
3,19,5,2,347,1,0.47042322158813477
3,16,15,3,159,0,0.5606058239936829
3,9,25,3,226,1,0.07332173734903336
3,12,5,2,404,1,0.8500418066978455
3,19,10,2,347,1,0.38133811950683594
3,11,10,2,267,1,0.8492451906204224
3,3,15,2,346,0,0.8966104984283447
3,8,5,3,202,0,0.14357063174247742
3,35,5,3,139,1,0.15416409075260162
3,7,10,2,180,1,0.8168642520904541
3,16,10,3,159,0,0.7098803520202637
3,20,5,3,85,0,0.09989845752716064
3,27,15,3,346,1,0.14140436053276062
3,24,25,2,21,1,0.8742949366569519
3,6,15,3,113,0,0.4233275353908539
3,9,0,3,226,1,0.06556675583124161
3,6,5,3,113,0,0.3528481125831604
3,17,0,3,183,0,0.30433139204978943
3,5,10,2,411,1,0.8097777962684631
3,11,20,2,267,1,0.8984115719795227
3,25,5,2,298,1,0.8236302137374878
3,18,0,2,318,1,0.7868700623512268
3,14,10,3,81,1,0.07976575195789337
3,12,20,2,404,1,0.9609848856925964
3,32,10,3,214,1,0.2962200939655304
3,15,15,3,143,0,0.4026739299297333
3,34,20,3,357,0,0.058841608464717865
3,31,5,2,182,1,0.8929831981658936
3,22,10,3,187,0,0.07572997361421585
3,35,0,3,139,1,0.37340572476387024
3,26,0,3,316,1,0.6233505606651306
3,34,15,3,357,0,0.07435525953769684
3,10,15,2,243,1,0.8557942509651184
3,4,25,3,372,0,0.32848241925239563
3,28,15,2,432,1,0.8612406253814697
3,33,20,2,37,1,0.3313102126121521
3,17,25,3,183,0,0.40006786584854126
3,2,15,3,310,0,0.17329323291778564
3,21,25,3,105,0,0.3568655550479889
3,14,0,3,81,1,0.2935916483402252
3,18,10,2,318,1,0.42089056968688965
3,36,5,3,183,0,0.07088513672351837
3,22,15,3,187,0,0.15879227221012115
3,26,15,3,316,1,0.7404271364212036
3,34,0,3,357,0,0.5369834303855896
3,26,25,3,316,1,0.6239723563194275
3,31,10,2,182,1,0.8887341618537903
3,19,15,2,347,1,0.2154063582420349
3,23,10,2,242,0,0.33576303720474243
3,34,25,3,357,0,0.21041595935821533
3,20,25,3,85,0,0.1016913652420044
3,18,25,2,318,1,0.38433313369750977
3,32,25,3,214,1,0.3334134817123413
3,16,25,3,159,0,0.39538055658340454
3,22,25,3,187,0,0.07823619246482849
3,5,25,2,411,1,0.8495157957077026
3,24,15,2,21,1,0.5003060102462769
3,14,20,3,81,1,0.27242061495780945
3,20,20,3,85,0,0.0984644815325737
3,34,5,3,357,0,0.2146608531475067
3,8,10,3,202,0,0.2067318856716156
3,29,25,3,122,1,0.09534062445163727
3,28,25,2,432,1,0.6296343803405762
3,28,0,2,432,1,0.9533758163452148
3,23,20,2,242,0,0.19795896112918854
3,27,20,3,346,1,0.2629877030849457
3,3,10,2,346,0,0.7161877155303955
3,15,0,3,143,0,0.43092551827430725
3,17,15,3,183,0,0.25673308968544006
3,22,20,3,187,0,0.05842076241970062
3,4,5,3,372,0,0.31976932287216187
3,21,15,3,105,0,0.3386794626712799
3,16,20,3,159,0,0.5200698375701904
3,12,0,2,404,1,0.7947133779525757
3,37,20,3,238,1,0.46061649918556213
3,17,10,3,183,0,0.28132882714271545
3,6,25,3,113,0,0.3156644105911255
3,22,0,3,187,0,0.08565761893987656
3,0,25,2,275,0,0.6708178520202637
3,26,10,3,316,1,0.42667490243911743
3,24,0,2,21,1,0.7208170294761658
3,37,25,3,238,1,0.4483942985534668
3,8,25,3,202,0,0.1465672254562378
3,13,15,3,57,0,0.11691175401210785
3,6,0,3,113,0,0.22710295021533966
3,11,0,2,267,1,0.7886074185371399
3,36,0,3,183,0,0.06738225370645523
3,7,15,2,180,1,0.781318187713623
3,31,15,2,182,1,0.882928729057312
3,25,15,2,298,1,0.6458985209465027
3,14,25,3,81,1,0.16019225120544434
3,32,0,3,214,1,0.23235759139060974
3,25,0,2,298,1,0.8008139729499817
3,36,15,3,183,0,0.1066158339381218
3,1,25,3,291,0,0.26098331809043884
3,27,5,3,346,1,0.07713589072227478
3,19,20,2,347,1,0.568132758140564
3,7,0,2,180,1,0.7558018565177917
3,1,0,3,291,0,0.14212290942668915
3,37,10,3,238,1,0.47805818915367126
3,1,20,3,291,0,0.25204402208328247
3,36,20,3,183,0,0.2861263155937195
3,3,20,2,346,0,0.5789605379104614
3,20,10,3,85,0,0.2551943063735962
3,2,25,3,310,0,0.3233068883419037
3,32,5,3,214,1,0.3707890808582306
3,28,20,2,432,1,0.817277193069458
3,7,20,2,180,1,0.6271160840988159
3,27,25,3,346,1,0.14913994073867798
3,1,15,3,291,0,0.2946074604988098
3,5,5,2,411,1,0.658126711845398
3,2,10,3,310,0,0.24712121486663818
3,29,15,3,122,1,0.16400937736034393
3,13,10,3,57,0,0.3832639753818512
3,3,0,2,346,0,0.3063232898712158
3,27,0,3,346,1,0.13170278072357178
3,8,0,3,202,0,0.08236070722341537
3,8,15,3,202,0,0.2991444170475006
3,16,5,3,159,0,0.6671693921089172
3,13,20,3,57,0,0.20297172665596008
3,25,20,2,298,1,0.5872065424919128
3,11,5,2,267,1,0.7448230385780334
3,15,20,3,143,0,0.22353115677833557
3,12,10,2,404,1,0.9460513591766357
3,35,10,3,139,1,0.2705921530723572
3,28,5,2,432,1,0.9618484973907471
3,21,20,3,105,0,0.5224274396896362
3,25,25,2,298,1,0.7319849729537964
3,36,25,3,183,0,0.1858288049697876
3,8,20,3,202,0,0.22423502802848816
3,9,20,3,226,1,0.11572230607271194
3,30,20,3,151,1,0.32075783610343933
3,29,20,3,122,1,0.1780981868505478
3,17,5,3,183,0,0.26383963227272034
3,19,25,2,347,1,0.49674180150032043
3,35,20,3,139,1,0.08700364083051682
3,12,15,2,404,1,0.8944003582000732
3,3,25,2,346,0,0.8223587870597839
3,33,0,2,37,1,0.5171595811843872
3,6,20,3,113,0,0.40138399600982666
3,0,0,2,275,0,0.7098271250724792
3,26,5,3,316,1,0.3937692642211914
3,7,5,2,180,1,0.8027288317680359
3,5,0,2,411,1,0.8105521202087402
3,30,5,3,151,1,0.4104084372520447
3,13,0,3,57,0,0.12135578691959381
3,23,15,2,242,0,0.3504033386707306
3,11,25,2,267,1,0.9070950150489807
3,37,15,3,238,1,0.5424235463142395
3,21,10,3,105,0,0.17114165425300598
3,4,20,3,372,0,0.20848090946674347
3,0,15,2,275,0,0.6863689422607422
3,18,5,2,318,1,0.5910006165504456
3,29,5,3,122,1,0.06001528725028038
3,5,15,2,411,1,0.8892631530761719
3,2,20,3,310,0,0.1875958889722824
3,4,0,3,372,0,0.42271360754966736
3,31,0,2,182,1,0.8577092885971069
3,37,5,3,238,1,0.1966066211462021
3,30,0,3,151,1,0.2098931223154068
3,33,5,2,37,1,0.40906888246536255
3,20,15,3,85,0,0.11618152260780334
3,14,15,3,81,1,0.08256752789020538
3,32,15,3,214,1,0.21428415179252625
3,4,10,3,372,0,0.30560383200645447
3,1,10,3,291,0,0.17333456873893738
3,10,20,2,243,1,0.8071723580360413
3,13,25,3,57,0,0.1298024207353592
3,17,20,3,183,0,0.31641507148742676
3,16,0,3,159,0,0.4068216383457184
3,30,15,3,151,1,0.2477385401725769
3,19,0,2,347,1,0.5581594109535217
3,30,25,3,151,1,0.2032405287027359
3,24,20,2,21,1,0.7005757093429565
3,24,5,2,21,1,0.7548285126686096
3,33,25,2,37,1,0.1706244945526123
3,0,5,2,275,0,0.6665393114089966
3,18,20,2,318,1,0.6399061679840088
3,9,10,3,226,1,0.07430344820022583
3,12,25,2,404,1,0.8794546723365784
3,14,5,3,81,1,0.21079301834106445
3,5,20,2,411,1,0.8550766706466675
3,10,25,2,243,1,0.9131934642791748
3,10,10,2,243,1,0.8490622043609619
3,31,25,2,182,1,0.9611005783081055
3,23,25,2,242,0,0.22259515523910522
3,2,0,3,310,0,0.2644374370574951
3,20,0,3,85,0,0.1032918244600296
3,33,15,2,37,1,0.34404313564300537
3,32,20,3,214,1,0.3452940881252289
3,9,5,3,226,1,0.08808562904596329
3,15,10,3,143,0,0.18466921150684357
3,0,20,2,275,0,0.6295849084854126
3,35,15,3,139,1,0.11826514452695847
3,9,15,3,226,1,0.08990497887134552
3,4,15,3,372,0,0.3309016525745392
3,26,20,3,316,1,0.40232011675834656
3,27,10,3,346,1,0.12350210547447205
3,34,10,3,357,0,0.09983827918767929
3,28,10,2,432,1,0.9499415755271912
3,0,10,2,275,0,0.5229118466377258
3,37,0,3,238,1,0.2296716868877411
3,30,10,3,151,1,0.27931761741638184
