sid,tid,fid,ss,et,label,score
1,21,20,2,376,1,0.11678113788366318
1,29,20,2,468,1,0.9985384941101074
1,32,10,3,252,0,0.44760826230049133
1,45,5,3,102,0,1.2049007636960596e-05
1,14,10,3,54,0,0.0011083489516749978
1,31,5,3,128,0,0.1451217532157898
1,32,25,3,252,0,1.9704641090356745e-05
1,44,10,2,47,1,0.2553558349609375
1,38,20,2,155,1,0.8825030326843262
1,40,0,3,257,0,0.0027566824574023485
1,46,20,2,128,1,0.015499291010200977
1,18,25,2,128,0,0.02245294116437435
1,1,25,2,297,1,0.07771515101194382
1,8,25,2,179,1,0.0005175479454919696
1,20,25,2,326,1,0.9997616410255432
1,13,10,2,337,1,0.08087242394685745
1,23,20,2,108,1,0.9990335702896118
1,12,20,2,249,1,1.0
1,23,25,2,108,1,0.0016599659575149417
1,33,15,3,271,0,0.01298985630273819
1,42,25,2,340,1,0.8093447089195251
1,36,15,2,122,1,0.05309596285223961
1,28,20,2,414,1,0.9996629953384399
1,22,5,3,65,1,1.8311553503735922e-05
1,44,0,2,47,1,0.49784645438194275
1,26,0,2,269,0,0.07988045364618301
1,15,20,3,65,0,0.05361965298652649
1,13,0,2,337,1,0.9999847412109375
1,7,25,3,159,0,3.604219145358911e-10
1,13,25,2,337,1,0.10406976193189621
1,21,5,2,376,1,0.9925912618637085
1,5,20,2,489,1,0.9823219180107117
1,10,15,2,239,0,7.667635509278625e-05
1,18,15,2,128,0,0.9999998807907104
1,11,20,2,180,0,0.9954959154129028
1,18,20,2,128,0,0.916663646697998
1,3,15,2,432,0,0.9957265853881836
1,38,10,2,155,1,0.9949972629547119
1,2,0,2,359,0,0.9999339580535889
1,8,20,2,179,1,0.0028378223069012165
1,1,20,2,297,1,0.2092527449131012
1,11,10,2,180,0,0.2821045517921448
1,22,0,3,65,1,4.384030034998432e-06
1,11,25,2,180,0,0.9927402138710022
1,47,0,3,169,0,7.910176464065444e-06
1,36,25,2,122,1,0.7458195686340332
1,6,0,3,118,1,0.024582358077168465
1,46,15,2,128,1,0.7564980983734131
1,3,5,2,432,0,0.9948315620422363
1,29,0,2,468,1,0.38436949253082275
1,43,20,2,378,1,0.9936187267303467
1,17,5,3,102,1,5.081311974208802e-05
1,7,10,3,159,0,0.000157249640324153
1,27,25,2,393,0,0.9240522980690002
1,33,20,3,271,0,4.8669533680989474e-11
1,46,5,2,128,1,0.00014838078641332686
1,21,15,2,376,1,0.9988641738891602
1,34,25,3,292,0,0.002123838057741523
1,42,5,2,340,1,0.8544821739196777
1,41,5,2,317,1,0.00048572797095403075
1,25,0,2,186,1,0.0003840989083983004
1,47,25,3,169,0,0.6884931921958923
1,40,10,3,257,0,0.9625791907310486
1,41,10,2,317,1,6.138555909274146e-05
1,39,25,2,168,1,0.3972604274749756
1,23,10,2,108,1,0.9999830722808838
1,20,0,2,326,1,0.999997615814209
1,28,15,2,414,1,0.010004560463130474
1,9,25,2,218,0,0.9789982438087463
1,34,20,3,292,0,4.998646181775257e-05
1,25,5,2,186,1,0.0032386374659836292
1,30,20,3,114,0,0.8323055505752563
1,25,15,2,186,1,0.66092449426651
1,25,10,2,186,1,0.8406002521514893
1,11,5,2,180,0,0.7315581440925598
1,41,15,2,317,1,0.00016312899242620915
1,39,20,2,168,1,0.8831876516342163
1,5,0,2,489,1,0.9999207258224487
1,42,20,2,340,1,0.9999580383300781
1,41,25,2,317,1,0.9847736358642578
1,4,15,2,447,0,0.00014819357602391392
1,0,15,3,251,0,0.00012051351222908124
1,35,15,3,313,0,2.8987993573537096e-05
1,17,0,3,102,1,1.9690336028332922e-09
1,38,15,2,155,1,0.00251754536293447
1,37,20,2,137,1,0.04076554626226425
1,9,5,2,218,0,0.6934309601783752
1,39,5,2,168,1,0.9995322227478027
1,6,10,3,118,1,0.010806459002196789
1,34,10,3,292,0,0.00017828609270509332
1,39,10,2,168,1,0.9781106114387512
1,47,5,3,169,0,4.850945970247267e-06
1,0,20,3,251,0,0.0008132968796417117
1,7,0,3,159,0,7.648691098438576e-05
1,1,15,2,297,1,0.02998190186917782
1,8,10,2,179,1,0.0838894248008728
1,40,15,3,257,0,0.014830924570560455
1,28,5,2,414,1,0.9988735318183899
1,10,10,2,239,0,6.667550564998237e-07
1,12,5,2,249,1,0.09801092743873596
1,36,20,2,122,1,0.011877110227942467
1,39,0,2,168,1,0.2838502526283264
1,40,20,3,257,0,0.002028917893767357
1,17,10,3,102,1,0.24822771549224854
1,5,25,2,489,1,0.9867877960205078
1,16,20,2,78,0,0.9999779462814331
1,28,10,2,414,1,0.9991779923439026
1,11,15,2,180,0,0.9881483912467957
1,46,10,2,128,1,0.6364350318908691
1,31,15,3,128,0,0.0071288300678133965
1,16,5,2,78,0,0.9825547337532043
1,16,0,2,78,0,0.18768459558486938
1,23,0,2,108,1,0.36163046956062317
1,24,5,2,127,1,0.26289263367652893
1,29,25,2,468,1,0.9818905591964722
1,24,10,2,127,1,0.9984513521194458
1,9,10,2,218,0,0.9571419954299927
1,28,25,2,414,1,0.9366793632507324
1,3,0,2,432,0,0.5536878108978271
1,12,25,2,249,1,0.9999985694885254
1,44,20,2,47,1,0.0017187460325658321
1,14,25,3,54,0,0.0014623445458710194
1,41,20,2,317,1,0.6760466694831848
1,24,25,2,127,1,0.9999992847442627
1,21,0,2,376,1,0.9987741112709045
1,12,0,2,249,1,0.03496532514691353
1,45,25,3,102,0,3.5857371472047816e-07
1,26,25,2,269,0,0.005379510577768087
1,5,15,2,489,1,0.0001242527214344591
1,29,15,2,468,1,0.02361883781850338
1,4,10,2,447,0,0.0014389051357284188
1,1,10,2,297,1,0.9488006234169006
1,19,5,3,166,0,2.3841403162805364e-06
1,8,0,2,179,1,0.9987058639526367
1,42,0,2,340,1,0.9904628396034241
1,16,25,2,78,0,0.9985156655311584
1,40,5,3,257,0,0.4245786964893341
1,43,0,2,378,1,1.0
1,36,5,2,122,1,7.432600757084629e-09
1,2,10,2,359,0,0.02453640289604664
1,29,5,2,468,1,0.15506160259246826
1,45,20,3,102,0,1.2938095039771724e-08
1,15,25,3,65,0,2.3575848899781704e-06
1,18,0,2,128,0,0.9875022172927856
1,2,20,2,359,0,0.3031185269355774
1,26,5,2,269,0,0.39122700691223145
1,22,20,3,65,1,5.143858743394958e-06
1,39,15,2,168,1,0.9608148336410522
1,0,10,3,251,0,0.0003128737735096365
1,27,15,2,393,0,0.0022035858128219843
1,29,10,2,468,1,0.08658871799707413
1,27,5,2,393,0,0.012144984677433968
1,43,5,2,378,1,0.9998481273651123
1,24,15,2,127,1,0.9539417624473572
1,30,25,3,114,0,8.275887921627145e-06
1,27,20,2,393,0,0.9413684010505676
1,31,20,3,128,0,0.03769829496741295
1,37,0,2,137,1,0.9991989731788635
1,2,15,2,359,0,0.005910755135118961
1,33,10,3,271,0,2.5900881155394018e-05
1,6,5,3,118,1,0.0023242514580488205
1,45,15,3,102,0,6.414041990865371e-07
1,35,10,3,313,0,0.0011818422935903072
1,13,5,2,337,1,0.9958176016807556
1,19,15,3,166,0,0.6538079977035522
1,36,0,2,122,1,0.9005724191665649
1,24,20,2,127,1,0.06930160522460938
1,34,5,3,292,0,0.004384845960885286
1,15,0,3,65,0,9.960090210370254e-06
1,17,15,3,102,1,0.002300106920301914
1,32,15,3,252,0,0.9998911619186401
1,4,0,2,447,0,0.0042085000313818455
1,7,5,3,159,0,0.0002593189128674567
1,10,0,2,239,0,3.630480568972416e-05
1,8,15,2,179,1,0.0030674037989228964
1,24,0,2,127,1,0.4643684923648834
1,30,0,3,114,0,0.12317786365747452
1,9,15,2,218,0,0.731812059879303
1,45,10,3,102,0,0.00550666730850935
1,38,0,2,155,1,0.9863483905792236
1,16,15,2,78,0,0.9754505157470703
1,31,0,3,128,0,0.7295657396316528
1,4,5,2,447,0,0.0013008465757593513
1,44,15,2,47,1,0.9741998314857483
1,23,5,2,108,1,0.6165540814399719
1,47,10,3,169,0,0.00015701680968049914
1,17,20,3,102,1,0.0944695994257927
1,3,10,2,432,0,0.6610434055328369
1,19,0,3,166,0,0.001650708494707942
1,42,10,2,340,1,0.9816864728927612
1,15,15,3,65,0,2.1075949916848913e-05
1,38,25,2,155,1,0.9999998807907104
1,17,25,3,102,1,0.3134998083114624
1,12,10,2,249,1,0.9999970197677612
1,19,10,3,166,0,0.0296783484518528
1,23,15,2,108,1,0.9993728995323181
1,5,10,2,489,1,3.929739023078582e-07
1,34,15,3,292,0,0.0004944695392623544
1,14,0,3,54,0,0.08570577204227448
1,35,0,3,313,0,0.0038616538513451815
1,43,15,2,378,1,0.9997336268424988
1,14,5,3,54,0,0.6223656535148621
1,35,20,3,313,0,6.29849309916608e-05
1,15,5,3,65,0,0.3465840518474579
1,2,25,2,359,0,0.004819696303457022
1,3,25,2,432,0,0.999995231628418
1,44,5,2,47,1,0.9624471068382263
1,37,25,2,137,1,0.39513179659843445
2,4,5,2,92,1,0.0006682961829937994
2,42,5,3,217,1,6.170433608509995e-11
2,7,10,3,210,1,0.1648145467042923
2,14,0,3,193,1,6.676695862850579e-10
2,17,0,3,344,1,4.927422310174734e-07
2,10,5,2,89,0,4.1470116229902487e-07
2,28,5,3,316,1,0.9995967745780945
2,31,5,2,58,0,0.9997747540473938
2,36,10,3,435,1,0.9967928528785706
2,28,20,3,316,1,0.9999997615814209
2,36,15,3,435,1,0.9999991655349731
2,29,0,2,336,1,0.6588742136955261
2,45,25,3,126,1,0.726423978805542
2,8,10,2,72,1,1.742717722663656e-05
2,18,0,2,400,1,3.038919749087654e-05
2,22,5,3,161,0,6.155579467304051e-05
2,45,15,3,126,1,0.0011301269987598062
2,12,20,3,121,0,1.4262022887123749e-05
2,27,20,2,297,0,0.9718390107154846
2,14,20,3,193,1,0.002147265011444688
2,1,20,3,274,0,0.197855606675148
2,15,10,2,288,1,0.38164857029914856
2,16,25,2,306,0,1.1236480759180267e-06
2,39,10,3,190,0,0.9985440969467163
2,42,0,3,217,1,2.6882103210112973e-09
2,19,0,3,423,0,8.62205070006894e-07
2,15,0,2,288,1,0.0003183380758855492
2,37,0,3,131,0,9.939910873557611e-12
2,9,0,2,479,1,0.9971083998680115
2,27,5,2,297,0,0.970409631729126
2,43,10,3,385,1,0.6924394965171814
2,19,10,3,423,0,1.0478814147063531e-05
2,15,25,2,288,1,0.0005379492067731917
2,6,10,2,180,1,0.9953988194465637
2,36,5,3,435,1,0.5611973404884338
2,1,25,3,274,0,0.9999964237213135
2,32,20,3,87,0,0.0071306386962533
2,18,15,2,400,1,0.8692508339881897
2,16,10,2,306,0,0.01629323698580265
2,17,15,3,344,1,0.0005449685268104076
2,9,25,2,479,1,0.000256211293162778
2,4,20,2,92,1,1.634126056160312e-05
2,33,15,2,198,1,0.9984500408172607
2,40,25,3,210,0,0.9999946355819702
2,14,5,3,193,1,5.238770199866849e-07
2,1,15,3,274,0,0.9991769194602966
2,43,15,3,385,1,0.3999229073524475
2,2,25,2,328,1,0.22342118620872498
2,38,0,2,147,0,0.999015212059021
2,19,15,3,423,0,1.0122381354449317e-05
2,32,15,3,87,0,0.001769831171259284
2,41,10,2,18,1,0.16873393952846527
2,19,20,3,423,0,2.7791793399956077e-06
2,34,5,3,27,1,0.9999998807907104
2,30,25,2,393,1,0.9930357336997986
2,22,0,3,161,0,0.018480299040675163
2,8,5,2,72,1,4.166013968642801e-05
2,31,20,2,58,0,0.9971275925636292
2,25,10,3,255,0,0.00010117604688275605
2,17,25,3,344,1,0.0005170035874471068
2,2,10,2,328,1,0.02990219183266163
2,9,5,2,479,1,0.1382867693901062
2,12,25,3,121,0,6.210285619090428e-10
2,31,25,2,58,0,0.2937377691268921
2,6,5,2,180,1,0.9658920168876648
2,16,20,2,306,0,1.0538763461909184e-07
2,44,5,2,85,1,0.18533532321453094
2,45,10,3,126,1,0.012599261477589607
2,41,5,2,18,1,6.171841960167512e-05
2,40,0,3,210,0,0.9576819539070129
2,37,15,3,131,0,2.2302134539131657e-07
2,43,20,3,385,1,0.2329328954219818
2,32,0,3,87,0,2.2833984985481948e-05
2,29,10,2,336,1,0.9999513626098633
2,29,15,2,336,1,0.9999821186065674
2,13,5,3,136,1,0.0001630263723200187
2,11,5,3,103,0,4.984972070548599e-12
2,44,0,2,85,1,0.9996165037155151
2,9,10,2,479,1,0.7206586599349976
2,20,0,3,58,0,3.536295922756949e-09
2,13,20,3,136,1,2.1984189642332286e-12
2,27,15,2,297,0,0.9999983310699463
2,13,15,3,136,1,4.442020969802618e-12
2,16,5,2,306,0,0.00019514872110448778
2,40,20,3,210,0,0.004077100194990635
2,30,20,2,393,1,0.8677811026573181
2,6,25,2,180,1,0.15584395825862885
2,37,5,3,131,0,5.976167358312523e-06
2,30,10,2,393,1,0.9999998807907104
2,42,15,3,217,1,2.665509618304959e-17
2,28,15,3,316,1,0.9999829530715942
2,26,25,2,273,1,0.9999994039535522
2,21,25,2,140,1,0.9999765157699585
2,34,10,3,27,1,0.9962354302406311
2,40,10,3,210,0,0.0005870448076166213
2,42,25,3,217,1,0.0020297791343182325
2,0,20,3,252,0,1.5146930536502623e-06
2,33,25,2,198,1,0.8152797818183899
2,1,5,3,274,0,0.014117150567471981
2,2,20,2,328,1,0.4141054153442383
2,34,20,3,27,1,1.0
2,41,20,2,18,1,7.560236099379836e-06
2,34,25,3,27,1,0.9999979734420776
2,37,25,3,131,0,2.781011289698654e-06
2,28,25,3,316,1,0.9190117716789246
2,22,20,3,161,0,0.09091252088546753
2,18,10,2,400,1,0.30796459317207336
2,25,5,3,255,0,0.00017510111501906067
2,5,20,2,161,1,0.9999734163284302
2,11,15,3,103,0,2.5609198317511073e-08
2,35,20,2,373,1,0.3706603944301605
2,45,20,3,126,1,6.958590529393405e-05
2,11,10,3,103,0,1.4917153883658996e-12
2,19,5,3,423,0,5.932850877243823e-10
2,29,5,2,336,1,1.0
2,36,20,3,435,1,0.9999929666519165
2,3,0,3,382,1,2.511737591248675e-07
2,9,15,2,479,1,0.0024731899611651897
2,35,10,2,373,1,0.00011168034689035267
2,27,25,2,297,0,0.9969518184661865
2,26,5,2,273,1,1.0
2,29,20,2,336,1,0.9999926090240479
2,23,20,3,182,1,1.9034385477295288e-14
2,8,25,2,72,1,0.012908303178846836
2,6,20,2,180,1,0.32578280568122864
2,41,25,2,18,1,5.449697937365272e-08
2,20,5,3,58,0,8.020255127887642e-15
2,16,0,2,306,0,8.909010648494586e-05
2,25,25,3,255,0,0.8233647346496582
2,23,15,3,182,1,0.0007235318189486861
2,38,15,2,147,0,0.03550141304731369
2,10,0,2,89,0,0.0018176499288529158
2,4,25,2,92,1,1.7642338207224384e-05
2,45,5,3,126,1,1.3831520391249796e-06
2,13,0,3,136,1,1.1384575373085681e-05
2,24,25,2,20,1,0.9999796152114868
2,20,10,3,58,0,1.1434898539164351e-07
2,12,15,3,121,0,7.745762242868624e-15
2,5,10,2,161,1,0.16866077482700348
2,40,5,3,210,0,0.01937466859817505
2,33,10,2,198,1,1.0
2,35,5,2,373,1,5.1663059821294155e-06
2,25,20,3,255,0,0.007963656447827816
2,39,20,3,190,0,0.9991783499717712
2,39,0,3,190,0,0.9999520778656006
2,15,20,2,288,1,0.5116540193557739
2,36,0,3,435,1,0.830549418926239
2,30,5,2,393,1,0.9999957084655762
2,44,20,2,85,1,0.9219526052474976
2,0,10,3,252,0,0.9979462027549744
2,19,25,3,423,0,2.625772026476625e-07
2,41,15,2,18,1,0.008042330853641033
2,11,20,3,103,0,1.3756086445937399e-05
2,29,25,2,336,1,0.9998855590820312
2,10,10,2,89,0,0.0011605257168412209
2,21,15,2,140,1,0.9999643564224243
2,24,15,2,20,1,0.9999866485595703
2,32,10,3,87,0,9.516630962025374e-05
2,8,15,2,72,1,4.279351287550526e-06
2,3,25,3,382,1,0.00012387889728415757
2,15,5,2,288,1,0.007040219381451607
2,24,10,2,20,1,0.4852469563484192
2,44,10,2,85,1,0.013647627085447311
2,5,5,2,161,1,0.8024262189865112
2,31,15,2,58,0,0.9266658425331116
2,12,0,3,121,0,4.4994433068268336e-08
2,38,5,2,147,0,0.0007152160978876054
2,23,10,3,182,1,0.0003952187835238874
2,31,10,2,58,0,0.996862530708313
2,28,10,3,316,1,0.9999998807907104
2,8,20,2,72,1,0.00012691384472418576
2,43,5,3,385,1,0.002687550848349929
2,22,25,3,161,0,0.005382533185184002
2,38,20,2,147,0,0.9987049102783203
2,4,15,2,92,1,0.00014684796042274684
2,18,5,2,400,1,0.003145841648802161
2,0,0,3,252,0,2.3572278223582543e-05
2,0,5,3,252,0,0.9986451268196106
2,8,0,2,72,1,0.4437083601951599
2,10,20,2,89,0,0.2141140252351761
2,7,25,3,210,1,0.0006927961367182434
2,37,10,3,131,0,0.011661075986921787
2,9,20,2,479,1,0.00036239431938156486
2,37,20,3,131,0,3.5141695775564585e-08
2,31,0,2,58,0,0.9991468191146851
2,6,0,2,180,1,0.9995402097702026
2,25,15,3,255,0,2.2081405404605903e-05
2,5,15,2,161,1,0.01810166984796524
2,2,15,2,328,1,0.7450146675109863
2,27,0,2,297,0,0.9600154161453247
2,3,15,3,382,1,6.609278352698311e-05
2,40,15,3,210,0,0.1224946677684784
2,15,15,2,288,1,0.000708790379576385
2,7,0,3,210,1,0.9370825886726379
2,27,10,2,297,0,0.9999997615814209
2,42,20,3,217,1,1.422860579358698e-10
2,43,0,3,385,1,0.00044817631714977324
2,17,10,3,344,1,0.0665859654545784
2,36,25,3,435,1,0.2566594183444977
2,5,25,2,161,1,0.9795803427696228
2,17,20,3,344,1,0.0007380648166872561
2,26,20,2,273,1,0.9999963045120239
2,7,15,3,210,1,0.9834772944450378
2,4,10,2,92,1,0.01660357043147087
2,5,0,2,161,1,0.9109276533126831
2,6,15,2,180,1,0.8332356810569763
2,18,25,2,400,1,0.007571191061288118
2,28,0,3,316,1,0.9999998807907104
2,14,15,3,193,1,0.00047614495269954205
2,33,20,2,198,1,0.9999806880950928
2,2,0,2,328,1,0.7724816203117371
2,35,0,2,373,1,0.18394838273525238
2,34,15,3,27,1,0.9999750852584839
2,21,5,2,140,1,0.9998643398284912
2,39,25,3,190,0,0.9999983310699463
2,10,15,2,89,0,0.9992679953575134
2,30,15,2,393,1,0.9924115538597107
2,43,25,3,385,1,0.06810572743415833
2,18,20,2,400,1,0.0002137234405381605
2,20,25,3,58,0,7.428663195696572e-08
2,11,25,3,103,0,1.994576379060753e-11
2,2,5,2,328,1,0.8813173770904541
2,42,10,3,217,1,1.0140481509368247e-15
2,26,15,2,273,1,0.9999911785125732
2,23,5,3,182,1,5.7830770856526215e-06
2,41,0,2,18,1,0.04784050211310387
2,44,15,2,85,1,0.2570946514606476
2,21,10,2,140,1,0.9578480124473572
2,3,10,3,382,1,0.00013656321971211582
2,0,25,3,252,0,0.06951481103897095
2,20,15,3,58,0,1.4417249758480466e-06
2,21,0,2,140,1,0.10944793373346329
2,24,5,2,20,1,2.0039340142830042e-07
2,12,10,3,121,0,6.464350471471585e-15
2,14,25,3,193,1,1.5799193988641491e-06
2,39,15,3,190,0,0.98557448387146
2,45,0,3,126,1,0.062164030969142914
2,39,5,3,190,0,0.9991414546966553
2,23,25,3,182,1,9.163818504021037e-08
2,0,15,3,252,0,0.037164244800806046
2,21,20,2,140,1,0.9986044764518738
2,33,0,2,198,1,0.9974351525306702
2,1,10,3,274,0,0.9313692450523376
2,7,20,3,210,1,0.010199840180575848
2,12,5,3,121,0,8.785452337178867e-06
2,1,0,3,274,0,8.923139830585569e-05
2,34,0,3,27,1,0.9994357228279114
2,22,15,3,161,0,0.7149539589881897
2,23,0,3,182,1,0.07194770872592926
2,13,10,3,136,1,6.5834293278119096e-15
2,17,5,3,344,1,1.4629478073402424e-06
2,4,0,2,92,1,0.05242546647787094
2,32,5,3,87,0,0.012768092565238476
2,38,10,2,147,0,0.020634017884731293
2,24,20,2,20,1,0.9999995231628418
2,26,10,2,273,1,1.0
2,35,25,2,373,1,1.0
2,3,20,3,382,1,7.5000284596171696e-06
2,32,25,3,87,0,0.9237216114997864
2,44,25,2,85,1,0.2514473497867584
2,11,0,3,103,0,3.114292474620285e-14
2,10,25,2,89,0,5.138161668583052e-06
2,25,0,3,255,0,0.0009636451723054051
2,7,5,3,210,1,0.69337397813797
2,22,10,3,161,0,0.8725858926773071
2,35,15,2,373,1,0.005715969018638134
2,13,25,3,136,1,0.0003739834646694362
2,38,25,2,147,0,0.999593198299408
2,24,0,2,20,1,0.3320387601852417
2,14,10,3,193,1,0.013332233764231205
2,33,5,2,198,1,0.9997623562812805
2,3,5,3,382,1,1.572979090269655e-05
2,16,15,2,306,0,0.0015929206274449825
2,30,0,2,393,1,0.999996542930603
2,26,0,2,273,1,0.9999998807907104
2,20,20,3,58,0,2.2971441637764656e-08
3,11,15,2,267,1,0.9999995231628418
3,3,5,2,346,0,0.9596474766731262
3,15,5,3,143,0,8.680718643905294e-11
3,19,5,2,347,1,0.4152454435825348
3,16,15,3,159,0,4.46089543402195e-05
3,9,25,3,226,1,0.0038056473713368177
3,12,5,2,404,1,0.6951430439949036
3,19,10,2,347,1,0.36596396565437317
3,11,10,2,267,1,0.9995018243789673
3,3,15,2,346,0,0.8631792068481445
3,8,5,3,202,0,1.3272057003632654e-05
3,35,5,3,139,1,1.6228139429586008e-05
3,7,10,2,180,1,1.0
3,16,10,3,159,0,0.000904365791939199
3,20,5,3,85,0,0.2555861473083496
3,27,15,3,346,1,0.7606172561645508
3,24,25,2,21,1,0.9892770051956177
3,6,15,3,113,0,0.49178028106689453
3,9,0,3,226,1,1.141051431119422e-08
3,6,5,3,113,0,1.7061769774784352e-09
3,17,0,3,183,0,0.010086324997246265
3,5,10,2,411,1,0.9997342228889465
3,11,20,2,267,1,0.9999991655349731
3,25,5,2,298,1,0.0014792425790801644
3,18,0,2,318,1,0.6429160833358765
3,14,10,3,81,1,4.97743058076594e-05
3,12,20,2,404,1,0.9916594624519348
3,32,10,3,214,1,2.7782076358562335e-05
3,15,15,3,143,0,1.2459644494811073e-05
3,34,20,3,357,0,0.17461882531642914
3,31,5,2,182,1,0.999976396560669
3,22,10,3,187,0,0.01202355232089758
3,35,0,3,139,1,0.0005259211175143719
3,26,0,3,316,1,0.005127043463289738
3,34,15,3,357,0,0.005333221983164549
3,10,15,2,243,1,0.9999790191650391
3,4,25,3,372,0,0.11077835410833359
3,28,15,2,432,1,0.9999122619628906
3,33,20,2,37,1,0.8379097580909729
3,17,25,3,183,0,0.0422515943646431
3,2,15,3,310,0,0.22207434475421906
3,21,25,3,105,0,0.009128337725996971
3,14,0,3,81,1,8.501020602125209e-06
3,18,10,2,318,1,4.9525737267686054e-05
3,36,5,3,183,0,0.00026203886955045164
3,22,15,3,187,0,9.010949725052342e-05
3,26,15,3,316,1,0.12170088291168213
3,34,0,3,357,0,0.9622612595558167
3,26,25,3,316,1,0.858355700969696
3,31,10,2,182,1,0.9989901185035706
3,19,15,2,347,1,0.001621187780983746
3,23,10,2,242,0,0.8661577701568604
3,34,25,3,357,0,0.998742401599884
3,20,25,3,85,0,4.1153845813823864e-05
3,18,25,2,318,1,0.001176253193989396
3,32,25,3,214,1,0.4254606366157532
3,16,25,3,159,0,0.01970674842596054
3,22,25,3,187,0,4.455733505892567e-05
3,5,25,2,411,1,0.999992847442627
3,24,15,2,21,1,0.7000275254249573
3,14,20,3,81,1,0.0001057658955687657
3,20,20,3,85,0,0.0041571869514882565
3,34,5,3,357,0,0.014757205732166767
3,8,10,3,202,0,1.8667585663934005e-06
3,29,25,3,122,1,6.001099617236605e-11
3,28,25,2,432,1,0.007258838973939419
3,28,0,2,432,1,0.7981814742088318
3,23,20,2,242,0,0.9936001300811768
3,27,20,3,346,1,0.0019465653458610177
3,3,10,2,346,0,0.9979398846626282
3,15,0,3,143,0,1.2044476527250936e-09
3,17,15,3,183,0,9.095014684135094e-05
3,22,20,3,187,0,0.0001521197409601882
3,4,5,3,372,0,0.10561060905456543
3,21,15,3,105,0,0.027035176753997803
3,16,20,3,159,0,0.05308748781681061
3,12,0,2,404,1,0.9832573533058167
3,37,20,3,238,1,0.8497278690338135
3,17,10,3,183,0,0.0024405026342719793
3,6,25,3,113,0,1.600289465386595e-07
3,22,0,3,187,0,8.863448641704963e-08
3,0,25,2,275,0,0.9918642044067383
3,26,10,3,316,1,0.9997838139533997
3,24,0,2,21,1,0.9999709129333496
3,37,25,3,238,1,2.914360493377899e-06
3,8,25,3,202,0,0.48994144797325134
3,13,15,3,57,0,0.1355866938829422
3,6,0,3,113,0,9.089407058127108e-07
3,11,0,2,267,1,0.7092109322547913
3,36,0,3,183,0,1.8044563176999873e-08
3,7,15,2,180,1,0.9999998807907104
3,31,15,2,182,1,0.9618728160858154
3,25,15,2,298,1,0.9836693406105042
3,14,25,3,81,1,4.7452399343228535e-08
3,32,0,3,214,1,7.00778102213917e-08
3,25,0,2,298,1,0.9999991655349731
3,36,15,3,183,0,0.00017162307631224394
3,1,25,3,291,0,0.45228490233421326
3,27,5,3,346,1,7.550868758698925e-06
3,19,20,2,347,1,0.9995535016059875
3,7,0,2,180,1,0.9999628067016602
3,1,0,3,291,0,0.9971668124198914
3,37,10,3,238,1,0.9999788999557495
3,1,20,3,291,0,0.30591586232185364
3,36,20,3,183,0,1.75054301507771e-05
3,3,20,2,346,0,0.5442327857017517
3,20,10,3,85,0,0.02842598222196102
3,2,25,3,310,0,0.0069857812486588955
3,32,5,3,214,1,1.0585653399175499e-05
3,28,20,2,432,1,0.9995892643928528
3,7,20,2,180,1,0.9999507665634155
3,27,25,3,346,1,0.44882944226264954
3,1,15,3,291,0,0.0003310911124572158
3,5,5,2,411,1,0.9822728037834167
3,2,10,3,310,0,0.0002365215477766469
3,29,15,3,122,1,0.0006297306972555816
3,13,10,3,57,0,0.038464780896902084
3,3,0,2,346,0,0.05902241915464401
3,27,0,3,346,1,0.2996880114078522
3,8,0,3,202,0,4.974953844794072e-05
3,8,15,3,202,0,1.0117588544744649e-07
3,16,5,3,159,0,0.059944022446870804
3,13,20,3,57,0,8.543769780544608e-08
3,25,20,2,298,1,0.060204118490219116
3,11,5,2,267,1,0.9954867959022522
3,15,20,3,143,0,1.0327787549613276e-06
3,12,10,2,404,1,0.9999797344207764
3,35,10,3,139,1,0.9005132913589478
3,28,5,2,432,1,0.9998425245285034
3,21,20,3,105,0,1.5235159480653238e-05
3,25,25,2,298,1,0.9997268319129944
3,36,25,3,183,0,0.0009271146263927221
3,8,20,3,202,0,0.3723914325237274
3,9,20,3,226,1,0.00018760933016892523
3,30,20,3,151,1,6.300655513769016e-05
3,29,20,3,122,1,1.2725010947178816e-06
3,17,5,3,183,0,0.17332132160663605
3,19,25,2,347,1,0.993308424949646
3,35,20,3,139,1,0.006843469105660915
3,12,15,2,404,1,0.9999998807907104
3,3,25,2,346,0,0.9887006878852844
3,33,0,2,37,1,0.9995046854019165
3,6,20,3,113,0,0.0010250667110085487
3,0,0,2,275,0,0.9984499216079712
3,26,5,3,316,1,0.051581092178821564
3,7,5,2,180,1,0.9999836683273315
3,5,0,2,411,1,0.9990890026092529
3,30,5,3,151,1,0.4613753855228424
3,13,0,3,57,0,2.5680596991151106e-06
3,23,15,2,242,0,0.00028544908855110407
3,11,25,2,267,1,0.9938639402389526
3,37,15,3,238,1,0.9999936819076538
3,21,10,3,105,0,9.8969649116043e-06
3,4,20,3,372,0,0.0015150288818404078
3,0,15,2,275,0,0.9999262094497681
3,18,5,2,318,1,0.006542620714753866
3,29,5,3,122,1,2.2576547298314154e-09
3,5,15,2,411,1,0.9999998807907104
3,2,20,3,310,0,0.9987717270851135
3,4,0,3,372,0,0.10410187393426895
3,31,0,2,182,1,0.6421893835067749
3,37,5,3,238,1,0.9823064208030701
3,30,0,3,151,1,1.302341388509376e-05
3,33,5,2,37,1,0.1037798523902893
